c,null_like,alt_like,p
0,-14373.727806575587,-14374.446017179156,1
0.01,-14761.23609005654,-14761.945390113635,1
0.02,-15186.372789558685,-15186.799266909218,1
0.03,-14823.886493578077,-14824.468127363478,1
0.04,-15337.009839046024,-15337.712372175401,1
0.05,-15665.568437418497,-15664.888466885857,0.24354769575080795
0.06,-14885.777218534158,-14883.266233738881,0.025027685185422165
0.07,-14769.870433598351,-14770.355033836391,1
0.08,-14931.363035249682,-14932.069463603988,1
0.09,-14850.340185639114,-14851.031227513626,1
0.1,-15156.16787891003,-15155.879024113443,0.44721149023765816
0.11,-15614.252553931683,-15614.803508173127,1
0.12,-15086.650346194541,-15087.264161736926,1
0.13,-13999.772366452584,-13999.979286705671,1
0.14,-15127.604581641684,-15128.293274508063,1
0.15,-15903.427018632898,-15902.108697682203,0.10442405767586536
0.16,-15546.59919456383,-15546.908596561178,1
0.17,-14892.304923818032,-14893.091552964917,1
0.18,-15306.760651983253,-15307.029166076909,1
0.19,-14974.782812072297,-14973.975893706285,0.20395331338054917
0.2,-14210.29594999309,-14210.753866360896,1
0.21,-14603.970038762192,-14604.76574872384,1
0.22,-15145.977083408548,-15145.276448859264,0.236511197734791
0.23,-14847.863154406405,-14846.741579062833,0.1342072725248166
0.24,-15430.884872335611,-15430.116983384682,0.21524735170800238
0.25,-14588.451518897708,-14585.88817912038,0.02356075885872269
0.26,-14408.573224063002,-14409.100698944081,1
0.27,-15010.746740796989,-15008.64250179054,0.040222411110451925
0.28,-15043.53603391096,-15039.210526921795,0.0032687939337913215
0.29,-15010.073642296864,-15010.764011098461,1
0.3,-15659.378333730927,-15658.080424878695,0.10714612772084169
0.31,-15434.35127794033,-15433.808408900619,0.29741744557319205
0.32,-15218.731856689257,-15217.612480707608,0.13458957259015444
0.33,-14538.203546711331,-14531.411952528348,2.2822026672199237e-4
0.34,-15115.877605238684,-15114.711427669654,0.12671004127186516
0.35000000000000003,-15112.084633250242,-15112.16387191518,1
0.36,-15723.457054050918,-15723.78598163528,1
0.37,-13565.769082155419,-13565.028281558963,0.22352416877586617
0.38,-15411.887627516806,-15410.168949481786,0.06373761398899215
0.39,-14987.706502162118,-14984.677408102085,0.013841962934142728
0.4,-14474.135755888954,-14472.219346523363,0.05025834558179216
0.41000000000000003,-15693.683566535334,-15689.398402256245,0.0034168549072085036
0.42,-14760.43524697785,-14750.64519818017,9.646891021258268e-6
0.43,-14395.00838634191,-14392.7444192034,0.033345845858351736
0.44,-15209.135406601075,-15206.062347475523,0.013170085950248798
0.45,-15074.599960548596,-15069.51078085085,0.001420985608092711
0.46,-15202.859683351175,-15202.455657681383,0.3686970005892237
0.47000000000000003,-15136.972952693623,-15129.950380451775,1.7847403947384756e-4
0.48,-14849.033750899935,-14841.565913195634,1.1123942116802405e-4
0.49,-14886.093881709436,-14880.157254069069,5.694579121585312e-4
0.5,-14511.914713852577,-14512.373920532149,1
0.51,-15345.339420878934,-15344.870571182151,0.3328702018905555
0.52,-14771.369589399019,-14770.729258926462,0.2577761799063839
0.53,-15070.290760801878,-15065.446087239268,0.0018533938133685488
0.54,-15328.020666008066,-15328.194732609052,1
0.55,-15309.703473207232,-15307.973789784344,0.06289439405880182
0.56,-15292.560862315864,-15289.054019084628,0.008088895476649462
0.5700000000000001,-15219.270089846637,-15208.849169002195,4.988124045678633e-6
0.58,-14390.010285896831,-14385.50889377764,0.002695686135178817
0.59,-15685.11858556049,-15684.44917126686,0.247240654875555
0.6,-15527.96895222769,-15522.83783555498,0.001357812066527535
0.61,-15703.783919364045,-15703.450208665507,0.41395207245397436
0.62,-14340.668957048902,-14339.37076007302,0.10710716757628426
0.63,-15042.314249032474,-15034.045298656833,4.76872887327003e-5
0.64,-14602.325376720066,-14592.837430355472,1.3238049522190474e-5
0.65,-16195.69763878442,-16190.630813125288,0.0014558672678349352
0.66,-13847.59513347055,-13842.193814145941,0.0010135552521432353
0.67,-14757.816982152977,-14748.273322059618,1.24871769083729e-5
0.68,-14877.047222414933,-14874.106544169174,0.01530202827632983
0.6900000000000001,-15575.410734322462,-15562.33018795461,3.140875921723705e-7
0.7000000000000001,-14538.52358979876,-14536.217956290737,0.031762557185809503
0.71,-15444.82185730891,-15435.10316903406,1.03952627874488e-5
0.72,-15971.818094456268,-15956.380559257623,2.7518409508595146e-8
0.73,-15635.147235123837,-15620.989199789774,1.0303701425545296e-7
0.74,-14447.125645128566,-14442.80390320472,0.003282331720862248
0.75,-14549.085515569777,-14539.961934268757,1.9401474226096732e-5
0.76,-15685.198697296873,-15670.03232169788,3.6392883291339536e-8
0.77,-15690.079231997921,-15675.897104275391,1.0050397561791116e-7
0.78,-14798.113359864345,-14784.129279558058,1.233280549337602e-7
0.79,-15671.814022800665,-15657.36569227887,7.634440266898288e-8
0.8,-15423.438492993086,-15413.402836846531,7.4607440810244205e-6
0.81,-15064.669429478945,-15054.752986708265,8.451604258861212e-6
0.8200000000000001,-14999.341774554036,-14992.264485891514,1.683869212559638e-4
0.8300000000000001,-15034.237839860592,-15021.42102703822,4.1278329441357967e-7
0.84,-14951.638634546869,-14937.499528546383,1.0507201654878191e-7
0.85,-15067.290049800209,-15053.4723132419,1.4646791194895344e-7
0.86,-14214.506108949194,-14204.855962406946,1.1168920426152019e-5
0.87,-15012.07837593474,-15005.114995322552,1.9007293645978424e-4
0.88,-14106.962637122286,-14103.122872965545,0.005585076460612654
0.89,-14924.667411214428,-14907.810920083479,6.387299398668287e-9
0.9,-15768.416076234218,-15766.393698015943,0.04430877217037999
0.91,-15783.324463964727,-15772.925934610708,5.106132269491012e-6
0.92,-14342.41971164771,-14322.738674860591,3.520692013865336e-10
0.93,-14776.214635375452,-14756.117575145314,2.2993924213850793e-10
0.9400000000000001,-15318.215024090525,-15307.284690717812,2.931822750474622e-6
0.9500000000000001,-15435.638923707575,-15418.682119883038,5.761432733687182e-9
0.96,-15337.12720559141,-15321.693089256298,2.7615538340830946e-8
0.97,-14572.42918922764,-14553.085331981825,4.973295159037852e-10
0.98,-14921.307185701278,-14897.212028945145,3.867943787315532e-12
0.99,-15293.346575072876,-15278.345545618475,4.315878068320161e-8
1,-14277.919000137748,-14266.465810435002,1.7008642485453495e-6
