c,null_like,alt_like,p
0,-14940.379361178086,-14940.870466606892,1
0.01,-14841.873992383094,-14842.81217152208,1
0.02,-14810.37972440365,-14811.131612973248,1
0.03,-14421.836872709877,-14422.607567517138,1
0.04,-15116.576499905628,-15117.288033520643,1
0.05,-15673.044378510456,-15670.682258785346,0.0297403330152082
0.06,-15965.646224612134,-15965.712116706107,1
0.07,-14922.059699119678,-14920.494616640708,0.07685596332066322
0.08,-15292.569011993024,-15292.264086329087,0.4348437933127155
0.09,-14708.782953884336,-14709.12462405479,1
0.1,-14852.312694309501,-14852.790634178935,1
0.11,-15840.271748993559,-15840.17220972784,0.6554656591671271
0.12,-15089.386671559252,-15090.227205707792,1
0.13,-15020.060926164533,-15020.71948642323,1
0.14,-14182.225832180347,-14183.064707720265,1
0.15,-14991.55669354403,-14992.201801740135,1
0.16,-15476.162027656364,-15476.940287464195,1
0.17,-14840.246051022166,-14840.045517877294,0.5265390936777191
0.18,-14758.160451767275,-14758.556520164959,1
0.19,-14970.104902633993,-14970.744678606914,1
0.2,-15534.0366067691,-15531.57503877667,0.026499374748874132
0.21,-15411.12483039339,-15411.24512877584,1
0.22,-15539.190352798618,-15539.584460536795,1
0.23,-14953.165856396176,-14953.788866749266,1
0.24,-15069.16997109492,-15069.959470157599,1
0.25,-14468.886133231254,-14469.430693869212,1
0.26,-15224.61786297411,-15223.992173598055,0.26328930641256687
0.27,-15488.38049772618,-15488.770122926295,1
0.28,-15073.013504437356,-15072.291889162774,0.22961728198755024
0.29,-15596.043734169609,-15593.082524805433,0.014949422469165096
0.3,-14873.393384704872,-14873.81303054333,1
0.31,-15359.7183525991,-15360.597952169424,1
0.32,-15895.662112621567,-15893.665457411438,0.04568123042222435
0.33,-14616.1012152268,-14614.957597241915,0.13044203591470035
0.34,-15482.012933056838,-15481.872873804981,0.5966235557305177
0.35000000000000003,-14744.73503763145,-14744.932770710444,1
0.36,-14718.169815302814,-14717.36565376079,0.20472768507510805
0.37,-15089.671767854528,-15090.349445796493,1
0.38,-14369.859015229344,-14367.156454145004,0.020077743258866958
0.39,-15851.035774175558,-15849.714589874322,0.10404831341401574
0.4,-14617.36823252309,-14610.23038804935,1.5789100982730624e-4
