c,null_like,alt_like,p
0,-15622.30299413257,-15622.846620797154,1
0.01,-15193.692159107817,-15193.549270652185,0.5929395823525396
0.02,-14771.581328911052,-14771.322128998612,0.4715250704350138
0.03,-14656.403436759554,-14656.535412649557,1
0.04,-14108.688201702382,-14108.894714470061,1
0.05,-15291.78182646563,-15290.578215927211,0.12077659606565068
0.06,-15973.342190036823,-15973.751551138239,1
0.07,-14902.616983272568,-14903.251040812813,1
0.08,-15092.99253165495,-15090.317256633185,0.02071573456224848
0.09,-15520.643484074066,-15521.458266481617,1
0.1,-15552.555086624068,-15553.076750367178,1
0.11,-15440.12383456936,-15440.246776672999,1
0.12,-14758.729625704362,-14759.631949957562,1
0.13,-15866.304564933778,-15865.013511810715,0.10807776491045244
0.14,-15034.440748817906,-15034.005121603393,0.35060826363741665
0.15,-15520.736443003309,-15520.978183591835,1
0.16,-15242.558327710294,-15243.027616658379,1
0.17,-14982.669180066987,-14983.146424247823,1
0.18,-16000.264591121551,-16000.983359708809,1
0.19,-15281.026820790557,-15280.627982341677,0.37178884775980686
0.2,-15162.882436306103,-15163.46644245552,1
0.21,-15561.738727721491,-15562.14930088488,1
0.22,-14341.791211492005,-14340.051110680837,0.062107172117116145
0.23,-15055.343924363908,-15054.97483090828,0.3902422947876421
0.24,-14915.143595099076,-14915.923537789491,1
0.25,-14880.43835095273,-14879.703428360597,0.22537012172308765
0.26,-15660.879711978292,-15653.041038943402,7.511852764248031e-5
0.27,-15441.341166699778,-15441.658368763283,1
0.28,-15334.409351623684,-15334.144644184862,0.46685296096965645
0.29,-15204.32025438456,-15203.882757196947,0.349576354970446
0.3,-15664.937377264527,-15664.97951382877,1
0.31,-15223.1438551152,-15223.952248755646,1
0.32,-15298.353962959542,-15297.860562675722,0.32052560294483895
0.33,-15474.539975731104,-15474.870326688335,1
0.34,-14892.68137154267,-14893.09264190384,1
0.35000000000000003,-14879.573861699731,-14877.925565862768,0.06942379311658038
0.36,-15472.516503326164,-15471.954182476593,0.28892116692552833
0.37,-14677.935405282215,-14675.652347291447,0.032610421191258565
0.38,-14300.614780894386,-14297.636050665958,0.014655135538204776
0.39,-14783.855859096266,-14783.610404520607,0.48352203295813384
0.4,-15298.689098665101,-15297.61798090394,0.14329294684088903
0.41000000000000003,-15452.864290979007,-15452.836497747825,0.8136128444480025
0.42,-15922.570503942907,-15922.646819739311,1
0.43,-15378.772918107868,-15377.132217235785,0.07006906021167207
0.44,-15435.866093131604,-15433.58420358651,0.032654942197084307
0.45,-15549.394827146847,-15543.097383145154,3.868032309536949e-4
0.46,-14449.265880062865,-14446.072605820438,0.011498840213669448
0.47000000000000003,-14891.347698260892,-14890.311578096313,0.15000103513691235
0.48,-15150.331877425348,-15148.984419059949,0.10066874821641027
0.49,-15785.650716891074,-15784.30864493923,0.10135168197178408
0.5,-15582.371084091368,-15580.418033563215,0.048111092122947015
0.51,-14648.22832987688,-14643.737054123327,0.0027256977675187465
0.52,-14754.34906229542,-14749.982433390322,0.0031245771930550844
0.53,-15020.70706472424,-15019.729032115627,0.16193476228283285
0.54,-15141.829176755215,-15136.69744412851,0.0013569056976992814
0.55,-14973.119572553363,-14972.365243163931,0.2193438589312902
0.56,-15064.244496447325,-15058.887466574985,0.0010632447629034725
0.5700000000000001,-15020.96329486293,-15011.451020785309,1.2904754747306105e-5
0.58,-15221.743891027154,-15217.098770254426,0.002303777816130399
0.59,-15070.987194452202,-15066.546746430484,0.0028817007671251937
0.6,-15617.77681212458,-15610.518836641293,1.3897778574124934e-4
0.61,-14794.661202178891,-14787.319198183024,1.271203053870525e-4
0.62,-14704.75834771482,-14695.638819745202,1.9484223126829535e-5
0.63,-14548.275613961137,-14546.660867722068,0.07232309909418518
0.64,-15684.089683232334,-15681.617760312523,0.026183715165542586
0.65,-15653.007971758956,-15644.263342615299,2.8893556051330563e-5
0.66,-14712.492408174114,-14704.319568187402,5.277632744105078e-5
0.67,-15784.01809704101,-15777.663781074165,3.639716002954665e-4
0.68,-15057.513871080608,-15057.726540995418,1
0.6900000000000001,-14609.114142324024,-14606.748110022503,0.029605327210581914
0.7000000000000001,-14552.874847003928,-14549.293723957771,0.007445390807013467
0.71,-15435.614664017454,-15429.186357905,3.362888503046261e-4
0.72,-15054.669750133888,-15045.579144316407,2.0085051905382954e-5
0.73,-14163.483700478191,-14157.49821576874,5.40358218655466e-4
