c,null_like,alt_like,p
0,-15571.127005623213,-15570.480642985693,0.25554632399968624
0.01,-15743.666778124625,-15744.083511722378,1
0.02,-15295.028569157514,-15292.700221317207,0.03093266571516088
0.03,-14317.495828946101,-14317.073498055699,0.35806689383641843
0.04,-15138.862453164513,-15139.597981406347,1
0.05,-14118.66120471527,-14119.248328496666,1
0.06,-15256.985462616078,-15256.293067915569,0.23928701976865008
0.07,-14989.574770591458,-14989.798474577297,1
0.08,-14718.775551786215,-14716.646565478464,0.03906651928800879
0.09,-15830.180264596556,-15829.947533495484,0.4950822086351532
0.1,-15160.322756575506,-15157.562809167368,0.018801389222963313
0.11,-15437.022915899277,-15437.859700541328,1
0.12,-15201.105492180333,-15201.261734285006,1
0.13,-15196.620092436793,-15197.44358808896,1
0.14,-15750.250258577964,-15750.612636362,1
0.15,-15011.934202066028,-15012.618474694294,1
0.16,-14969.96450869509,-14970.112208311011,1
0.17,-15793.097796213839,-15793.297206418985,1
0.18,-15154.923925549172,-15155.667661063051,1
0.19,-15664.87563865179,-15665.5503453607,1
0.2,-14656.948421525283,-14654.32548610794,0.021998914903672322
0.21,-15311.361059740819,-15311.15567088546,0.5215750338594485
0.22,-15159.59589205067,-15158.829945634177,0.21582858641719976
0.23,-15159.627171012153,-15158.734879747479,0.18158762356851404
0.24,-15131.681315254373,-15131.7063373162,1
0.25,-14811.175106868937,-14811.130502107058,0.7651844978450385
0.26,-15123.841753482651,-15124.538348510892,1
0.27,-15221.930214056953,-15220.377426415514,0.07802466127961478
0.28,-14928.945317152366,-14928.921209760625,0.8261993205485167
0.29,-15915.437815814292,-15916.135776741417,1
0.3,-15461.280992857126,-15462.17852644631,1
0.31,-14165.054757143876,-14165.242843414584,1
0.32,-15586.670952694125,-15587.243387978784,1
0.33,-15264.609175028181,-15265.269996496132,1
0.34,-15450.788540913743,-15446.232206509052,0.002538452469969893
0.35000000000000003,-14273.633435511174,-14272.979825799968,0.25289871180910456
0.36,-15427.258436491311,-15420.30293900526,1.9167393799680133e-4
0.37,-15265.772479688374,-15263.208385414548,0.02354028314225939
0.38,-15432.33777042251,-15432.829043127893,1
0.39,-15766.255579828969,-15765.194765822429,0.1452320941810838
0.4,-15436.26242934277,-15435.556819881174,0.23485415043257574
0.41000000000000003,-14690.51023064583,-14688.149242527243,0.029779499245374777
0.42,-15612.45897849137,-15612.986038088315,1
0.43,-15101.950164193526,-15101.57188945603,0.38441051741802224
0.44,-15241.03622518336,-15237.741332569667,0.01025655444045591
0.45,-15478.897040182814,-15470.372377822461,3.642132439796746e-5
0.46,-14440.12127822826,-14436.993033350087,0.012373914416033648
0.47000000000000003,-15171.213604616763,-15169.73440269999,0.08543223901353468
0.48,-14845.423923479413,-14844.923197738897,0.31695954665280696
0.49,-15461.45789245837,-15460.666910302207,0.20847797692042977
0.5,-15593.860666281927,-15584.551297039125,1.5964363825426964e-5
0.51,-15613.212839973878,-15600.793394388498,6.232719266690299e-7
0.52,-14755.643236441108,-14752.087891498493,0.007662561458011061
0.53,-15683.877613629313,-15681.942022154735,0.049121887723218426
0.54,-14812.906828365252,-14800.727899532685,7.999975702575133e-7
0.55,-14971.520581840176,-14971.208434049568,0.4294554858101262
0.56,-15219.680001666502,-15216.996136713233,0.02051265710097528
0.5700000000000001,-14967.606420798735,-14963.830307672388,0.005993598175939246
0.58,-15329.391804768296,-15328.000243182712,0.09526223692768962
0.59,-15156.53420052483,-15142.909535363995,1.7883706046719053e-7
0.6,-14647.3251600554,-14639.999085321915,1.2928711905696867e-4
0.61,-14650.422294785658,-14643.341012721883,1.6767361001397704e-4
0.62,-15127.424492322078,-15120.624395818193,2.2616227225890912e-4
0.63,-14726.52062175927,-14716.871881990537,1.1185390602343302e-5
0.64,-15055.6850700342,-15050.973024724948,0.0021415327078939538
0.65,-14957.423026497758,-14956.803874210864,0.2657980541430105
0.66,-16158.793269702232,-16157.119046137503,0.06726844398489444
0.67,-14641.416816689856,-14629.309494212634,8.617451324800778e-7
0.68,-15012.422556574085,-14999.59833010139,4.096237498447603e-7
0.6900000000000001,-15097.631481907832,-15086.123086208656,1.6059261067847227e-6
0.7000000000000001,-14663.22066213603,-14646.038822396053,4.571757270862944e-9
0.71,-15043.064969497122,-15038.883042274127,0.0038275783127046954
0.72,-15410.553691786528,-15402.194035324159,4.3337573183265854e-5
0.73,-14394.844129964706,-14390.480166205462,0.003133724962995175
0.74,-14663.435197221594,-14644.930079699134,1.175107884052142e-9
0.75,-16001.462731774369,-15989.832842386742,1.4152900360877034e-6
0.76,-14829.130077823289,-14816.154259877147,3.500786536067705e-7
0.77,-15785.045932217641,-15768.490942169628,8.709055308593854e-9
0.78,-15305.565333438017,-15294.799762376902,3.481291236401444e-6
0.79,-15764.109008035866,-15753.207424382312,3.0210101715618045e-6
0.8,-15083.095814900546,-15073.163282589863,8.310522890400119e-6
0.81,-14919.097692417541,-14911.175423876884,6.876476547482241e-5
0.8200000000000001,-14436.664641160418,-14429.961542456853,2.5079431025450263e-4
0.8300000000000001,-15033.531947679108,-15023.462062710312,7.19842201717688e-6
0.84,-15258.112167497866,-15244.983983435231,2.989673522422334e-7
0.85,-14898.810325595949,-14879.986875169354,8.478127027891615e-10
0.86,-14801.521748908845,-14797.987535425373,0.007845410523609968
0.87,-15634.310905484555,-15624.137225012886,6.458209655319015e-6
0.88,-14861.928063051946,-14854.566379928465,1.2449381542341037e-4
0.89,-14880.52448301271,-14877.292584390396,0.01100941315847859
0.9,-14976.002104914738,-14965.662669469932,5.431202800732729e-6
0.91,-14654.771249016658,-14644.565612487017,6.246077543269478e-6
0.92,-14752.412457794424,-14746.155785529847,4.040556476477227e-4
0.93,-15208.521460166374,-15189.97111607549,1.1218412291571811e-9
0.9400000000000001,-15063.089814094483,-15050.937333754324,8.222702639666159e-7
0.9500000000000001,-15365.106847215016,-15340.187332435631,1.668909061921245e-12
0.96,-14792.592399145384,-14782.420238325416,6.468475697416638e-6
0.97,-15337.272515521769,-15322.682865376517,6.598035402388293e-8
0.98,-15277.055825748634,-15265.637945410443,1.7645176516168958e-6
0.99,-14926.966149154287,-14920.434029950262,0.00030098756364711256
1,-14804.452952281126,-14793.56202133477,3.0547438899393384e-6
