c,null_like,alt_like,p
0,-14882.923705131705,-14883.494570588633,1
0.01,-14721.301049278502,-14722.092460314814,1
0.02,-14885.097689842638,-14885.42863505713,1
0.03,-15043.66677127236,-15043.950529321737,1
0.04,-14943.499452943763,-14943.949326297463,1
0.05,-15348.857606148835,-15349.282107250376,1
0.06,-14394.77045820427,-14395.16348458734,1
0.07,-15389.095304263241,-15389.86436467026,1
0.08,-15098.045460908452,-15098.832908876764,1
0.09,-15095.698119657973,-15096.124755427081,1
0.1,-14708.203739426617,-14708.39049928615,1
0.11,-15070.648036923069,-15071.117202429134,1
0.12,-15673.328048409801,-15674.01280375626,1
0.13,-14918.708286533876,-14919.42498162398,1
0.14,-14744.312947521663,-14745.07725117301,1
0.15,-13961.807653133534,-13962.61175952372,1
0.16,-15115.15802190409,-15114.7869004981,0.38894337135957796
0.17,-15023.53339700899,-15024.242674964744,1
0.18,-15065.861235967612,-15062.461969275135,0.00912327848325261
0.19,-15714.944359383115,-15715.706472597982,1
0.2,-15611.495800765457,-15610.902903684853,0.27617956835610613
0.21,-15637.287128559658,-15636.589235107596,0.23743025582026206
0.22,-15664.046838660317,-15664.351452845756,1
0.23,-14864.618691018502,-14865.233123038646,1
0.24,-15972.426907991428,-15971.549495376265,0.1852712817947266
0.25,-14793.40524710916,-14794.095286874634,1
0.26,-14814.745539382515,-14815.08556542631,1
0.27,-14981.539446746292,-14981.609380888269,1
0.28,-15163.538029348663,-15161.420247844253,0.03958549238823669
0.29,-15500.597441383748,-15498.705877823519,0.051771818828555555
0.3,-15473.479429171846,-15470.599299853207,0.016392658673840252
0.31,-14817.312198208181,-14814.734150818063,0.023164927736481565
0.32,-15679.652192435164,-15680.169463821403,1
0.33,-15346.460610070815,-15346.93549711543,1
0.34,-14883.127062603728,-14882.772567227295,0.39977906120171797
0.35000000000000003,-15199.31929214473,-15199.187890400737,0.6082006300048791
0.36,-15883.577133892903,-15882.74662785104,0.19746672974453067
0.37,-14781.129178139388,-14776.578866014226,0.002555222714190602
0.38,-16037.818752049385,-16037.710743204127,0.6420911364991845
0.39,-14695.631333990996,-14694.291079655748,0.10158327576432653
0.4,-15859.776229921452,-15860.453533033573,1
0.41000000000000003,-15311.23285483021,-15307.247928009328,0.00475627842813374
0.42,-14907.014801970172,-14902.815113824494,0.003753497731044611
0.43,-16071.322390748339,-16066.815883671728,0.0026806398092785516
0.44,-15019.936885061656,-15019.914139044986,0.8311018530745997
0.45,-15664.347808936272,-15663.336919190326,0.15505733722422874
0.46,-15064.804392987271,-15062.273478744797,0.024458419949848653
0.47000000000000003,-15595.003179897458,-15593.664881510624,0.10183314177038319
0.48,-15170.90365154838,-15167.410072327353,0.008209658687498506
0.49,-15404.94756737003,-15395.24879956705,1.0614394120813873e-5
0.5,-15324.707381244476,-15322.122058102457,0.02297166813987626
0.51,-15326.447875921847,-15325.943996815175,0.3154405013316685
