c,null_like,alt_like,p
0,-15425.796586686494,-15426.055911171228,1
0.01,-14231.525631250011,-14232.329167702515,1
0.02,-15374.68235526813,-15375.577325023252,1
0.03,-14238.950993748063,-14238.587610218174,0.393933121651203
0.04,-14849.909722612249,-14850.69199055529,1
0.05,-15072.150620548724,-15072.993037208653,1
0.06,-15466.623791773414,-15465.937257682104,0.24128542622927385
0.07,-15617.107682885082,-15617.83967287083,1
0.08,-15201.417986734272,-15202.20294931213,1
0.09,-15623.314354049679,-15623.946602075654,1
0.1,-15135.98213390864,-15136.485779096482,1
0.11,-15362.810762802295,-15363.142885541967,1
0.12,-14659.484063134678,-14660.468494719686,1
0.13,-15219.431230670001,-15216.789679703288,0.021533351800752228
0.14,-15276.815178756095,-15276.952302355818,1
0.15,-15373.850636673915,-15373.867690598921,1
0.16,-15393.463410035074,-15392.919190007626,0.2968171008600106
0.17,-15627.790398873565,-15627.994350249135,1
0.18,-14910.39291071773,-14909.957004353464,0.35045395716382055
0.19,-15329.31425684313,-15329.616988094944,1
0.2,-15259.25488857509,-15259.869879113194,1
0.21,-14789.635971034979,-14790.392068744079,1
0.22,-15195.836792055858,-15195.780836143282,0.7379779605739811
0.23,-15317.429341706784,-15317.695615312212,1
0.24,-14782.494333752205,-14777.480069806832,0.0015413417411268616
0.25,-15264.565059817209,-15265.222170896894,1
0.26,-14922.010426801617,-14918.430433814752,0.007454777970446465
0.27,-14274.777096750928,-14269.47086214598,0.0011232758818204615
0.28,-15596.872924272935,-15597.379856543921,1
0.29,-15043.357361782235,-15042.402094775074,0.16690395155427576
0.3,-16079.639422741604,-16076.357079911819,0.010402210983953315
0.31,-15216.593015335366,-15212.83482489298,0.006114039627604294
0.32,-15033.696383577035,-15034.410892572463,1
0.33,-15321.847033770724,-15322.16287125205,1
0.34,-15650.572060605942,-15650.66914864543,1
0.35000000000000003,-15284.403651543766,-15281.198316792495,0.011343663601650249
0.36,-15156.233436199516,-15155.571502650477,0.24989920502108326
0.37,-16322.459068485132,-16322.644272438296,1
0.38,-15201.21383394762,-15200.796897393639,0.3611549651075884
0.39,-14626.936400143904,-14619.834334911759,1.640101053312588e-4
0.4,-15155.59844828553,-15154.799417150118,0.20617803149648564
0.41000000000000003,-15026.721238985141,-15025.758799703497,0.16531984661392082
0.42,-14551.822370293517,-14547.36564377137,0.002830775003280766
0.43,-15298.124535245754,-15297.856512398355,0.46407615483150116
0.44,-15376.460919084917,-15369.307262720398,1.552605589533615e-4
0.45,-15589.456564173672,-15585.966189381974,0.008239109276144772
0.46,-14944.480787304388,-14943.981327820322,0.31757222739063434
0.47000000000000003,-15777.506265811473,-15777.842662369452,1
0.48,-15834.243872178375,-15825.934386777408,4.5691701163372934e-5
0.49,-14804.12266008938,-14801.949635912597,0.03709492289914946
0.5,-14513.210879958293,-14509.348331420597,0.0054458431724702955
0.51,-15226.535045146538,-15225.5836423934,0.16776462952758908
0.52,-14650.04533791851,-14644.435007509626,8.089168621540879e-4
0.53,-15496.719629721532,-15493.729111700472,0.014460505212666043
0.54,-14672.582889432602,-14668.657594449262,0.005080412572473678
0.55,-15168.669423753267,-15164.433844916988,0.003608217230619791
0.56,-15065.109870661967,-15063.382406454602,0.06306346566316451
0.5700000000000001,-14906.980646222342,-14904.970775010133,0.044970581134844624
0.58,-15557.408963386244,-15557.116655024574,0.4445083811790032
0.59,-15590.86288085906,-15587.713044993148,0.01207603329695501
0.6,-15381.725019424879,-15376.741847990215,0.0015942785259327288
0.61,-15245.287983705408,-15233.066838867475,7.65693314019076e-7
0.62,-15558.856038364669,-15557.236839973615,0.07193099418230292
0.63,-15779.146422239995,-15777.320475936727,0.0560055355958156
0.64,-14867.986849912388,-14859.362166302872,3.278067072870931e-5
0.65,-15620.236115492742,-15616.859207717509,0.009354742378718611
0.66,-15111.176604663171,-15102.129810371072,2.103083905031799e-5
0.67,-15010.278282614343,-15002.732898386052,1.0246314099455963e-4
0.68,-14834.507163417857,-14824.653759971472,9.027922200948913e-6
0.6900000000000001,-15375.724004144318,-15371.381153639848,0.003207162001293691
0.7000000000000001,-14961.674879195703,-14958.45555333374,0.011166336655509996
0.71,-14971.158779265113,-14968.01038588874,0.012095703119919208
0.72,-15090.581663272776,-15080.000079109914,4.217930516881886e-6
0.73,-14662.25188067179,-14656.224833215962,5.167873323253649e-4
0.74,-15130.759098443705,-15125.402607873504,0.0010638647672088894
0.75,-14263.369162779509,-14252.505276791155,3.14209425368089e-6
0.76,-15623.917529471853,-15617.29608165771,2.7361490867006203e-4
0.77,-14726.43394949645,-14721.674467858009,0.0020335943343990754
0.78,-15027.240734321986,-15019.383136914006,7.363030162785568e-5
0.79,-14380.268901325988,-14368.473867591574,1.1920122694762016e-6
0.8,-14367.589785429682,-14361.343552961529,4.0859671234540646e-4
0.81,-15216.036559317148,-15208.92855704692,1.6297844766239973e-4
0.8200000000000001,-15386.635877333321,-15373.425210480691,2.7449198761647675e-7
0.8300000000000001,-15306.403210591256,-15285.068428133003,6.481291056810283e-11
0.84,-14573.343771426775,-14565.160508781879,5.2199031755092384e-5
0.85,-15605.291307073261,-15599.787325344802,9.072126918224128e-4
0.86,-15355.782845997523,-15347.24622919297,3.596564764374396e-5
0.87,-15086.57542918933,-15071.421677784605,3.6869697712312553e-08
0.88,-15173.512442740715,-15155.669496432602,2.318368029086316e-9
0.89,-14767.297769026682,-14755.20086485032,8.711188626978723e-7
0.9,-14707.836837645873,-14688.2632904431,3.930477678282741e-10
0.91,-15164.63422838751,-15157.772587727486,2.118124982539671e-4
0.92,-14443.941056662876,-14424.307537604802,3.69628806137063e-10
0.93,-15227.516577403923,-15215.934926081594,1.488101858863945e-6
0.9400000000000001,-15349.851482304895,-15340.962559391759,2.4825718392599518e-5
0.9500000000000001,-15313.277252750908,-15299.357709560218,1.3183562460887661e-7
0.96,-14941.451349668578,-14932.95761370161,3.762727987251395e-5
0.97,-15644.645492236965,-15623.77828234976,1.0455208558594246e-10
0.98,-15471.010137294974,-15457.283713325383,1.6097164856694857e-7
0.99,-15273.842643589627,-15247.161882346332,2.7747889157489487e-13
1,-15628.218805040633,-15622.822627238162,0.0010192010339754186
