c,null_like,alt_like,p
0,-15119.827821761884,-15120.710555142015,1
0.01,-15727.294932024652,-15728.051973374977,1
0.02,-14880.865382723427,-14880.713930484562,0.5820672775872859
0.03,-14793.45906151496,-14791.534574547575,0.04977643306942147
0.04,-14514.333187822094,-14514.019775460676,0.4285224241201751
0.05,-14499.251908746812,-14499.291630678224,1
0.06,-15077.285189193131,-15078.042891601277,1
0.07,-15119.585078529797,-15120.298276280379,1
0.08,-15463.713867168215,-15464.526176823103,1
0.09,-15245.285699372133,-15246.161614482991,1
0.1,-15354.366767326674,-15354.679515341402,1
0.11,-14528.493539585474,-14528.853082009891,1
0.12,-15276.747558985799,-15277.52639811912,1
0.13,-15265.61903160509,-15264.488170873483,0.13260658164388228
0.14,-15989.101977777062,-15986.180618498096,0.015641641062724167
0.15,-15227.140101739533,-15227.510332552452,1
0.16,-14816.411753194456,-14816.291703775634,0.62413473813457
0.17,-15000.753454644448,-15001.541457319207,1
0.18,-15509.896658903575,-15510.179143419215,1
0.19,-15020.209533590094,-15018.840678678633,0.09800513215319957
0.2,-14803.516927599838,-14804.286712548148,1
0.21,-15164.662585165437,-15164.326045979455,0.411980400888964
0.22,-14485.973416138639,-14480.617300256472,0.0010642957395294896
0.23,-15486.23681104965,-15486.842288780432,1
0.24,-15476.55143594174,-15474.146528144007,0.02829807326236505
0.25,-15401.724196487025,-15401.886677990475,1
0.26,-14551.547079442536,-14551.987898950416,1
0.27,-14731.396041360655,-14732.229864658937,1
0.28,-15635.625028729573,-15635.416225146906,0.5181334434636071
0.29,-15353.447638501433,-15353.029913225544,0.360701165347562
0.3,-15112.435112780326,-15112.103611864699,0.41550218005965345
0.31,-15787.710295687612,-15787.2171884142,0.32066933562287403
0.32,-15574.745672161494,-15575.275326159719,1
0.33,-15519.31267515714,-15514.922598184876,0.0030452549805733173
0.34,-15813.202439045457,-15808.944357573584,0.0035200590122052167
0.35000000000000003,-15343.016870720357,-15339.863149563826,0.012023216617614256
0.36,-15471.223147894116,-15466.671607843995,0.002551794207934293
0.37,-15369.375438689527,-15365.019369353095,0.003160981562994142
0.38,-15378.857622788562,-15375.7505188584,0.012672904413028012
0.39,-15183.394408408401,-15181.402917084859,0.04596210795562348
0.4,-15902.05285523974,-15899.59534479824,0.026624141341138288
0.41000000000000003,-14130.693253375506,-14129.815600947051,0.1852112254115514
0.42,-14587.65379705715,-14585.51430645459,0.03858647006395841
0.43,-15300.727739685666,-15298.49996142946,0.0347878792625929
0.44,-14804.154687339716,-14803.565036144462,0.27749806073622346
0.45,-14914.242244913572,-14911.12924200147,0.012588737761922887
0.46,-15873.576827707873,-15872.120017441322,0.08783449177965473
0.47000000000000003,-15276.198096281129,-15271.405409348528,0.001961334969624795
0.48,-14872.387037438135,-14868.656634146808,0.006305674671942108
0.49,-15236.714047717463,-15234.848262442323,0.05339316732539282
0.5,-15119.728991903099,-15118.56175434583,0.12653763601816276
0.51,-14469.216049733268,-14465.564771007112,0.006885653397906032
0.52,-15727.455349386555,-15716.259015872018,2.2222084926434744e-6
0.53,-14936.521335286925,-14929.856803856206,2.613240872660373e-4
0.54,-14882.545163255138,-14878.426928408173,0.004105691270164203
0.55,-14941.779706764872,-14939.568019157732,0.03544984880769534
0.56,-14790.521725487935,-14785.610438906777,0.0017238300297604254
0.5700000000000001,-15069.998184901224,-15065.280143784492,0.002127575020553873
0.58,-14530.998618964584,-14528.524941718973,0.026130624586142088
0.59,-14999.650469263775,-14991.469832079334,5.234385110004431e-5
0.6,-16165.34285342252,-16162.699202518039,0.021481477911508513
0.61,-15496.30717308888,-15489.602852980164,2.504679154410865e-4
0.62,-16269.409015583322,-16267.915442224667,0.0839279304219882
0.63,-14433.480319636543,-14413.214152896404,1.933891888301036e-10
0.64,-16334.911486632474,-16334.547975453854,0.3938500643851047
0.65,-16250.512049337245,-16244.426274523023,4.852397626751252e-4
0.66,-15090.777078380617,-15082.43994176693,4.437877956872323e-5
0.67,-15087.640292997758,-15083.97875907465,0.006807510901163075
0.68,-14806.707231549468,-14801.346899160288,0.0010594560147224631
0.6900000000000001,-14702.368212112044,-14692.52003132903,9.077403080447705e-6
0.7000000000000001,-15458.399770163107,-15451.810917333589,2.8329939567289846e-4
0.71,-15009.007320306115,-15005.843994585712,0.011893667731375995
0.72,-15275.02486799653,-15262.53106844279,5.770023880191332e-7
0.73,-15792.85494710288,-15793.036722705352,1
0.74,-15340.598697281144,-15330.490319804972,6.914466684401494e-6
0.75,-16193.404686468322,-16180.078750606152,2.436146783240597e-7
0.76,-15410.36039410838,-15404.444001050348,5.819685041403658e-4
0.77,-15124.946503572854,-15117.318351323622,9.386292110856971e-5
0.78,-14610.686487657984,-14593.849909767365,6.519417509216e-9
0.79,-15610.759382271623,-15605.909933641504,0.0018437862345515076
0.8,-14981.812081115928,-14968.992263135931,4.114996244660372e-7
0.81,-15458.001499846325,-15457.930918812866,0.7071284827273756
0.8200000000000001,-14407.94171439824,-14394.74650541753,2.789207365981022e-7
0.8300000000000001,-15185.71610785166,-15170.06253070784,2.202664474817584e-8
0.84,-15112.005013421158,-15106.887870060353,0.0013785391062338158
0.85,-15568.50986130687,-15557.32315469678,2.244598468015312e-6
0.86,-15070.853091202025,-15062.711780051217,5.456204695716779e-5
0.87,-14962.168146168075,-14950.332319567086,1.1425309561026014e-6
0.88,-15885.453492056886,-15870.609075685914,5.072620050558643e-8
0.89,-15492.22254979907,-15477.49402923957,5.7169958335786527e-8
0.9,-15369.622898199259,-15358.76073882871,3.147755280189506e-6
0.91,-15371.14038541163,-15365.974415499473,0.0013074771955009629
0.92,-16045.280389967664,-16033.209164179161,8.946615769622829e-7
0.93,-15154.453565447051,-15147.095324959562,1.2494931485122497e-4
0.9400000000000001,-14958.46710304905,-14943.31247022592,3.683620434696725e-8
0.9500000000000001,-14671.916510063926,-14653.537231979244,1.3370252525222298e-9
0.96,-15387.001305258605,-15369.791052316084,4.440204982777171e-9
0.97,-15297.660629647695,-15282.752864682094,4.751704107149976e-8
0.98,-14813.123793809284,-14801.86254486118,2.0769679213761218e-6
0.99,-14258.54635878188,-14234.577717786524,4.400734454822735e-12
1,-15053.460465280697,-15043.53539957121,8.375697457559043e-6
