c,null_like,alt_like,p
0,-14861.174117608807,-14861.718061976895,1
0.01,-15039.405365125403,-15039.790442168998,1
0.02,-14706.47595835783,-14707.321463965724,1
0.03,-15633.31221882093,-15634.012509870709,1
0.04,-15901.921450390813,-15902.44973964964,1
0.05,-15185.132639291025,-15185.196389699386,1
0.06,-15383.560141950122,-15383.913984713934,1
0.07,-15545.219730444967,-15545.555055627181,1
0.08,-14805.138675385511,-14803.788405076397,0.10031422594710496
0.09,-15136.855414995132,-15137.159964103956,1
0.1,-15074.296441534942,-15074.884632273708,1
0.11,-15280.672234698804,-15279.445207109984,0.11722168399792178
0.12,-15435.35418310126,-15434.164125916834,0.12288854985485714
0.13,-15599.183235417278,-15599.700309788566,1
0.14,-15733.140238483882,-15733.739065680076,1
0.15,-14318.95002442155,-14319.504997630811,1
0.16,-14277.433428469221,-14277.576522589783,1
0.17,-15000.56936264584,-15001.151936857696,1
0.18,-14969.736826347158,-14970.570497329196,1
0.19,-15093.93388269367,-15092.16646782851,0.06009250381570433
0.2,-15377.3766360651,-15375.18238638586,0.03618214623553101
0.21,-14540.03912971183,-14540.825900837535,1
0.22,-14735.79101521162,-14736.114290971127,1
0.23,-15857.311015805235,-15857.62337685766,1
0.24,-15298.89731114917,-15297.598650514352,0.10704450414516638
0.25,-14678.58806619316,-14679.408500540438,1
0.26,-14905.69339167712,-14906.214063937345,1
0.27,-15293.696466427258,-15294.288903750848,1
0.28,-15989.905458409768,-15989.668936873815,0.49159053426312926
0.29,-15262.460198143195,-15261.272595445578,0.1232753831742029
0.3,-15526.645862320747,-15526.233108976212,0.3635750430728868
0.31,-14798.229272139855,-14798.040108102883,0.538499383815152
0.32,-15366.099893793495,-15366.937667324464,1
0.33,-15331.5222780762,-15331.259681747606,0.4686350082930283
0.34,-14504.481248796863,-14504.776941711612,1
0.35000000000000003,-14935.524407628902,-14934.527882380538,0.15802228826490966
0.36,-15188.442402649234,-15186.899849862006,0.07901213737729738
0.37,-14829.24258479604,-14821.099844744132,5.447981810007192e-5
0.38,-14725.941459993082,-14725.022468539782,0.17518754703730233
0.39,-15446.193417893199,-15444.138576703193,0.04263836935201866
0.4,-15289.572653110194,-15288.831057088577,0.2232757646039993
0.41000000000000003,-14812.69373445094,-14808.71303412682,0.004778542114618686
0.42,-15720.135460497546,-15715.496900990844,0.0023203409699733032
0.43,-14475.522294656843,-14474.32547997761,0.12183048925196455
0.44,-15133.365606941448,-15132.166792575632,0.1215193261141285
0.45,-15537.994663695114,-15537.06272744244,0.1721785221714472
0.46,-15330.581439821557,-15329.253881697336,0.10321721071911687
0.47000000000000003,-14968.443012411817,-14964.780226411593,0.0067980325747413126
0.48,-14608.296011825285,-14604.375905830366,0.005109661412629954
0.49,-15613.828059337131,-15607.828461378547,5.322350924717605e-4
0.5,-14918.568235860244,-14913.711801614534,0.0018298218233943008
0.51,-15573.202853757744,-15563.753288992944,1.378155395036909e-5
0.52,-14873.664480777321,-14873.88671955888,1
0.53,-14716.473483386671,-14715.208191206777,0.11165885832864683
0.54,-14770.862299588809,-14765.793921604345,0.0014534172169055422
0.55,-15210.177828295022,-15202.624849022217,1.0164196042407185e-4
0.56,-14862.439235845988,-14851.067442456591,1.8512090925178365e-6
0.5700000000000001,-15522.738755666836,-15515.491918190386,1.4063094215677432e-4
0.58,-15175.812612967575,-15174.490831302479,0.10397011094456367
0.59,-14831.134607757278,-14827.251406510997,0.005322695204712682
0.6,-15248.43318765672,-15247.20461650204,0.11699145494233623
0.61,-15063.482847509087,-15057.37057688199,4.7164989224832284e-4
0.62,-15144.327601068886,-15140.945071157752,0.009295980773478178
0.63,-15290.770761641463,-15289.273978724474,0.0835959009560748
0.64,-15339.900286199316,-15335.069651384612,0.001881935124992637
0.65,-15525.85246021868,-15522.207418871509,0.006933628446040214
0.66,-15238.228409684607,-15226.868010474172,1.8732928058122963e-6
0.67,-15679.486325007985,-15669.495946956891,7.822548395885874e-6
0.68,-15143.15824471368,-15137.193216761383,5.523551929818367e-4
0.6900000000000001,-15819.628378115276,-15814.993150327102,0.002328797705077179
0.7000000000000001,-15169.542816651301,-15161.85439353413,8.806076052320877e-5
0.71,-14211.861133901451,-14200.586049882291,2.047266235773383e-6
0.72,-14642.311749269315,-14632.183360741012,6.771317281247444e-6
0.73,-15967.96484236907,-15965.105514180712,0.016785570844983444
0.74,-15365.107059435346,-15358.006700329457,1.6430778747674693e-4
0.75,-15083.23743664368,-15074.956529222329,4.708968433175839e-5
0.76,-15466.464188880469,-15464.71932695199,0.06175088462399352
0.77,-14955.702278511772,-14944.914788200938,3.402616914363273e-6
0.78,-15655.151527456555,-15642.884852047227,7.303468269521998e-7
0.79,-14889.338971658872,-14879.232935402364,6.931411919153307e-6
0.8,-14755.313487887099,-14746.880214294679,4.010217258055039e-5
0.81,-15473.174471216167,-15462.441287646985,3.6008926591958855e-6
0.8200000000000001,-15376.157588369953,-15352.276398179427,4.811363050704006e-12
0.8300000000000001,-15341.719180300297,-15339.469901123764,0.03392344203090042
0.84,-15860.562245045949,-15855.982629940816,0.0024746664746854506
0.85,-15370.781382957144,-15358.605708424682,8.027050948768782e-7
0.86,-14777.91511293451,-14774.167699369595,0.006187647074543864
0.87,-15424.046154658547,-15409.657123217123,8.116526733960755e-8
0.88,-15424.30916985814,-15420.015123605124,0.003383682589617728
0.89,-15461.142287649083,-15447.528548300095,1.8086970242660842e-7
0.9,-15309.147706675203,-15292.54660310443,8.30562052633163e-9
0.91,-15665.272488576627,-15662.185606430643,0.012965843821798825
0.92,-15381.216763630538,-15363.436614375745,2.472762632132798e-9
0.93,-14350.463202835655,-14324.223392347727,4.347362033536289e-13
0.9400000000000001,-15108.705759231892,-15093.789042369453,4.7080257507960895e-8
0.9500000000000001,-15208.202740771814,-15204.016506026317,0.00380947618081977
0.96,-14781.354972921055,-14766.39944618518,4.523268172872716e-8
0.97,-15402.781580211516,-15390.468474537898,6.95986052513107e-7
0.98,-14743.540190290614,-14728.900581237769,6.266416319906504e-8
0.99,-14564.04017571813,-14545.212300073792,8.43974716952602e-10
1,-15191.39980720972,-15170.256735909888,7.884927686130364e-11
