c,null_like,alt_like,p
0,-15115.123947231084,-15115.059192635581,0.7189414701377448
0.01,-15392.807944796305,-15393.346240658857,1
0.02,-15692.236609358319,-15693.11025280872,1
0.03,-15417.053390308303,-15415.487036879622,0.07673623026834486
0.04,-15166.527302029172,-15164.48476416495,0.043263512568420315
0.05,-15635.509467862286,-15636.27427688531,1
0.06,-14979.575741508886,-14980.16857774719,1
0.07,-15243.024123157664,-15242.541484757206,0.32586096271999915
0.08,-15399.94929744386,-15400.619731836054,1
0.09,-14991.15408704559,-14992.012183621991,1
0.1,-14986.623043514373,-14987.413732883075,1
0.11,-14496.942203337558,-14497.444568703333,1
0.12,-15640.874490472896,-15641.177439414787,1
0.13,-14518.991048278289,-14519.85285900645,1
0.14,-15031.704549688026,-15032.400558334599,1
0.15,-14512.654919116121,-14508.933988253839,0.0063723937285359925
0.16,-15619.78643741796,-15620.486867355767,1
0.17,-14259.252664459249,-14259.961181788134,1
0.18,-15280.799142031994,-15279.750521006004,0.14756510054159905
0.19,-15515.007370956459,-15514.330400841074,0.2445904597771722
0.2,-15040.301758018455,-15038.670531113106,0.07088298269486101
0.21,-16290.790236477224,-16291.451805220164,1
0.22,-15688.772777940427,-15688.370070275947,0.3694791911260851
0.23,-14902.797321942871,-14902.044022019807,0.21965865366804468
0.24,-15352.814840800627,-15353.165030940549,1
0.25,-15061.011896853724,-15058.905367088406,0.040113923017093246
0.26,-15184.617989856148,-15185.291577595784,1
0.27,-14770.727446215531,-14771.392060051976,1
0.28,-15233.654645998091,-15231.374628610527,0.03272640891481845
0.29,-15368.621601915682,-15367.387958894364,0.1162384756508772
0.3,-15311.924173108999,-15304.55427852493,1.2341408387199477e-4
0.31,-15491.559425203774,-15490.267815353849,0.10800177949484048
0.32,-15047.755784369334,-15047.811290031947,1
0.33,-14875.238850836435,-14873.468860557836,0.0599061633968417
0.34,-13920.980681767898,-13920.797290834415,0.5447636732708845
0.35000000000000003,-14390.157602111372,-14388.7850868109,0.0975572095300146
0.36,-15187.603440219,-15180.690172504492,2.00484695010845e-4
0.37,-15398.532894176391,-15399.17123046178,1
