c,null_like,alt_like,p
0,-28681.734445516664,-28682.36125772761,1
0.01,-28211.487852533435,-28212.121033340187,1
0.02,-28169.913707431973,-28170.022638176124,1
0.03,-28237.593182619636,-28237.805163490175,1
0.04,-28127.675300288887,-28127.45442596187,0.5062796598730674
0.05,-27073.28823216552,-27073.260145217326,0.8126487766033942
0.06,-28292.630193662288,-28293.2457540486,1
0.07,-27855.343153109574,-27855.818375796007,1
0.08,-27720.597159627854,-27718.651832070795,0.04855548009223202
0.09,-27765.94018960391,-27766.20550051763,1
0.1,-28784.558216149275,-28785.020043304794,1
0.11,-27270.90342368295,-27270.51618722416,0.37883686646117654
0.12,-27305.09179391006,-27303.78311161049,0.10569985944982842
0.13,-27654.263581753657,-27654.713526025917,1
0.14,-28047.091340482686,-28046.5129019723,0.28211416166393527
0.15,-26725.320904431228,-26725.95871064131,1
0.16,-27484.387535966776,-27484.699981231628,1
0.17,-27131.9276879637,-27131.72406775876,0.5233734978980841
0.18,-28085.86693963775,-28084.557922154465,0.10565520787541076
0.19,-28277.818787439795,-28274.95996120486,0.01679517135027067
0.2,-28043.067404435184,-28043.609391318463,1
0.21,-27172.350275834742,-27173.001652484112,1
0.22,-26506.006056143244,-26505.70941232579,0.44115061923435644
0.23,-27386.247112825888,-27384.070322921805,0.036931239788532876
0.24,-28508.532197677057,-28508.978308375572,1
0.25,-27636.79791698291,-27635.28570363716,0.08201930432383622
0.26,-28190.657595066008,-28191.06921258321,1
0.27,-27608.29129869148,-27608.915051453143,1
0.28,-27265.620420387764,-27265.26373042263,0.3983240353263023
0.29,-28281.595716046504,-28280.372204474937,0.11774798347200918
0.3,-27518.293449301982,-27518.941821181368,1
0.31,-27553.507147341486,-27553.96325265644,1
0.32,-28257.17011788677,-28255.21033181547,0.04772702550811768
0.33,-27558.97255512158,-27558.611467118455,0.39543106596405586
0.34,-27420.444653174713,-27418.530347505864,0.050384660373593446
0.35000000000000003,-28225.20845732468,-28222.525768495565,0.02054034010256114
0.36,-27383.921069949876,-27378.99353940496,0.0016936517465877734
0.37,-27733.160064050076,-27733.734895187798,1
0.38,-28421.7480975046,-28417.61392028339,0.004034205432072187
0.39,-28209.829007165896,-28210.00685190706,1
0.4,-28264.644614780253,-28263.963961598733,0.24331120575425108
0.41000000000000003,-28553.298222544145,-28553.83835900176,1
0.42,-28436.884568932524,-28428.50213643409,4.230949637113371e-5
0.43,-27494.021141692512,-27489.155326228174,0.0018112370100639519
0.44,-27715.417317381056,-27703.599888652676,1.1645871083226836e-6
0.45,-27448.725228004045,-27449.010178151006,1
0.46,-27994.90281872109,-27993.72521113861,0.1248646558006074
0.47000000000000003,-26938.07182867617,-26933.610662800962,0.0028170461787549884
0.48,-26887.954069764986,-26882.420005227297,8.782425380633675e-4
0.49,-27611.215341906714,-27606.10436952131,0.0013877943910653146
0.5,-27996.906332629143,-27994.19494806117,0.01987581276265246
0.51,-28187.735232123796,-28186.609570237797,0.13350015597869788
0.52,-28673.992352512585,-28664.840947462257,1.8842901166313278e-5
0.53,-27248.98073520675,-27245.868129447066,0.012594386255241737
0.54,-29363.218640249655,-29353.06205474295,6.574644087097486e-6
0.55,-27394.844013668182,-27391.804948469173,0.01368655440730922
0.56,-27311.85546437806,-27308.96098598507,0.016127156596553612
0.5700000000000001,-28932.374202229756,-28930.590497861944,0.05892419362878362
0.58,-27613.207529138024,-27606.468547370245,2.4138164087572853e-4
0.59,-28615.034217344597,-28612.605593402008,0.027530217790980905
0.6,-28500.687622349364,-28498.26376206517,0.027682691749748373
0.61,-28837.731573963087,-28838.072055275912,1
0.62,-26680.359680885336,-26675.56542706757,0.0019579902514427457
0.63,-27570.85014900949,-27569.627982142196,0.1179499572176397
0.64,-28070.02811730024,-28066.85661156756,0.01178446412108162
0.65,-27638.45174622741,-27632.135008043682,3.788999038580194e-4
0.66,-28899.052155611542,-28897.96129622656,0.13965841803656304
0.67,-27580.89520205482,-27569.797157772453,2.461748047001173e-6
0.68,-28033.505921218148,-28027.137765887986,3.5862441828614345e-4
0.6900000000000001,-28255.9929393591,-28254.54399068593,0.08869517947919675
0.7000000000000001,-28952.459839294417,-28946.346065397374,4.708904718438335e-4
0.71,-27395.215952095263,-27384.926428117484,5.7218926585916725e-6
0.72,-28752.767713359983,-28748.391032951615,0.0030903201414127367
0.73,-27951.602839337527,-27945.94869694248,7.716201885709911e-4
0.74,-27274.572143268248,-27272.381957261292,0.036355061867317066
0.75,-27837.252589699878,-27831.1109496003,4.5703436744895114e-4
0.76,-28054.881098240174,-28048.679423411064,4.2856439787824975e-4
0.77,-28066.57261255243,-28057.63069415905,2.3480688355597595e-5
0.78,-27873.128727145046,-27864.648683505766,3.817394640142468e-5
0.79,-28158.78456434142,-28156.919547875194,0.053442340030562425
0.8,-28317.798756047985,-28308.04548661109,1.0025590430951855e-5
0.81,-27180.77116678348,-27178.89251083574,0.05257703993191657
0.8200000000000001,-28891.56448337077,-28884.69382464331,2.0978830164014144e-4
0.8300000000000001,-27773.057390755035,-27764.668022695507,4.20013318869155e-5
0.84,-28214.59398865538,-28206.917890599016,8.921716396934832e-5
0.85,-27093.81518782562,-27083.1392575391,3.8224960221469615e-6
0.86,-27918.760580203332,-27910.748487502122,6.253847525596662e-5
0.87,-28984.36265146872,-28979.549090922173,0.00191724899267389
0.88,-28074.994116820544,-28075.07307106228,1
0.89,-28129.46646100552,-28123.917931161166,8.6464698883165e-4
0.9,-28210.733422231424,-28199.302417024148,1.7405826487681008e-6
0.91,-29183.708170226342,-29171.822146991173,1.0844604217592556e-6
0.92,-28062.268380518446,-28052.644474035744,1.1480181470058171e-5
0.93,-26769.129394553518,-26757.334277686583,1.1919092760415552e-6
0.9400000000000001,-29697.641799788882,-29691.650842470804,5.371936112146343e-4
0.9500000000000001,-28033.51911640338,-28021.859120431924,1.371668453412389e-6
0.96,-27931.341811747425,-27917.606620015627,1.595186901077625e-7
0.97,-27271.945045058164,-27265.31052198233,2.6982445852635675e-4
0.98,-28529.97693049888,-28517.65945657016,6.928379511323246e-7
0.99,-27038.501362688938,-27030.4899682766,6.258462195693906e-5
1,-28775.720072854394,-28769.421526066802,3.8634705700776173e-4
