c,null_like,alt_like,p
0,-27560.78136316496,-27561.439458998073,1
0.01,-28181.265089717697,-28181.559381408326,1
0.02,-27681.541161730303,-27680.396587275678,0.13028134534551244
0.03,-28385.021197566835,-28385.32606833679,1
0.04,-28247.84607311214,-28247.56959620071,0.45711326922382306
0.05,-28025.572894754878,-28026.033444387598,1
0.06,-28827.06893491543,-28827.419714526124,1
0.07,-28299.314926290328,-28298.83559708512,0.3275251219226584
0.08,-28609.374043494434,-28609.956346654955,1
0.09,-27877.93437675104,-27873.99652250206,0.0050103237753730545
0.1,-28495.04402187564,-28495.61950915136,1
0.11,-28001.23136384727,-28001.70249447639,1
0.12,-27500.311089246654,-27499.63322735273,0.24427996351200618
0.13,-26865.042191439272,-26865.33809668195,1
0.14,-27570.719260521135,-27570.241155271036,0.32814348983762864
0.15,-28400.601013416,-28399.609807786404,0.1591366159466942
0.16,-28341.944745859877,-28342.226532180903,1
0.17,-26671.277708844962,-26671.832351902736,1
0.18,-28371.206488621017,-28371.715812711478,1
0.19,-27939.670562798725,-27937.9007805281,0.05992119068192708
0.2,-27128.146861319998,-27127.64885732553,0.3182783895710921
0.21,-28431.486278906865,-28432.05279627287,1
0.22,-28291.181128819935,-28291.7525848489,1
0.23,-27965.212443607896,-27962.41222498616,0.01795599565989786
0.24,-27822.30855148654,-27821.00753317075,0.10672648566869829
0.25,-26193.75990221582,-26193.444704508172,0.4272103100797272
0.26,-28285.795119196835,-28286.427625678578,1
0.27,-27902.866166777996,-27902.405525438644,0.33713840797419076
0.28,-27633.416149452012,-27634.03082228345,1
0.29,-28741.883574984044,-28742.46516989761,1
0.3,-27405.8165883162,-27404.687551025905,0.13291923058282007
0.31,-27353.65669335826,-27354.264903987703,1
0.32,-28292.84231845579,-28293.487026944724,1
0.33,-28508.095423225728,-28506.347305025483,0.06150846264128747
0.34,-27247.054143493577,-27245.39317342998,0.06836111142597914
0.35000000000000003,-28605.756250396167,-28605.903455703512,1
0.36,-28124.418541987507,-28118.805884714235,8.068909705769924e-4
0.37,-27773.89147226554,-27772.406991060634,0.08487627721957997
0.38,-27450.673284771743,-27451.040914579324,1
0.39,-27071.979357428518,-27072.36302375352,1
0.4,-27406.781847040907,-27405.022134377687,0.06065347468702802
0.41000000000000003,-27948.685021088917,-27945.54081981313,0.01215305369192033
0.42,-28656.31382591418,-28656.504903891066,1
0.43,-27301.253933806587,-27299.25844566822,0.045744551994042634
0.44,-28575.588011096475,-28572.235254327083,0.009611524556815113
0.45,-27548.442946762505,-27547.349020062702,0.1391030586497515
0.46,-28420.463986219238,-28420.93426899697,1
0.47000000000000003,-27630.25127853865,-27621.99878378555,4.852221799662632e-5
0.48,-28423.99660644356,-28422.16669901869,0.05573982689028127
0.49,-27689.884965855555,-27689.893319577535,1
0.5,-28005.186524615587,-28004.709411492502,0.3286458706942594
0.51,-28174.049548426992,-28169.123025120316,0.001695507345962814
0.52,-28185.024470474516,-28182.919374155354,0.040181773605664516
0.53,-28130.150774113936,-28128.743761981357,0.09344370033134668
0.54,-28363.522969407877,-28362.20731772804,0.10477567273800183
0.55,-28961.668700483417,-28959.28306050143,0.028938303417681437
0.56,-27308.544664239853,-27306.18697575957,0.029894010716512494
0.5700000000000001,-28599.18507435486,-28595.260946592753,0.005086976955607167
0.58,-27908.917987686742,-27904.393606423662,0.0026287268367177837
0.59,-27033.52087776866,-27025.960875513345,1.0088852618296199e-4
0.6,-28376.35063916271,-28373.606116544568,0.019135990337127137
0.61,-28568.196449662188,-28564.559360020015,0.0069952848155202885
0.62,-28327.6310896465,-28322.919692590345,0.0021430473337697565
0.63,-27373.90885729231,-27362.12613168885,1.2073597999755037e-6
0.64,-27586.493122862772,-27581.154739528316,0.0010848952489221806
0.65,-27848.591908656075,-27847.360012547386,0.11649721972006996
0.66,-28061.32332762359,-28055.187825019068,4.6005039778780057e-4
