c,null_like,alt_like,p
0,-27712.5339937819,-27708.807298862495,0.006331709243871649
0.01,-27969.719724518844,-27970.297118004277,1
0.02,-27285.929927785095,-27285.71976687195,0.5167765028849312
0.03,-28609.384094562698,-28609.122666349835,0.46962574904202553
0.04,-28024.71611691165,-28025.2324730269,1
0.05,-27144.547858313188,-27145.026200420634,1
0.06,-28561.269125340732,-28561.842725096274,1
0.07,-28800.890815557803,-28800.98287692459,1
0.08,-27974.348949752453,-27972.85740405353,0.08413842654036766
0.09,-27109.57298871878,-27110.208041996866,1
0.1,-27883.910012194647,-27884.43771295711,1
0.11,-28644.481687315805,-28644.94662867297,1
0.12,-28385.323737535837,-28385.033666696498,0.4462567927743646
0.13,-28704.129723625516,-28704.519568207415,1
0.14,-28486.78563216436,-28486.620771183498,0.56582285296143
0.15,-28163.707809036376,-28164.34769533523,1
0.16,-27981.075543337254,-27980.695336173285,0.38319889088599207
0.17,-27636.023602752073,-27633.342075930577,0.020567728796954482
0.18,-27500.066417743114,-27500.67526295462,1
0.19,-29165.01686178389,-29163.745818864845,0.11084826393643683
0.2,-27853.13179505174,-27853.544457543252,1
0.21,-27160.108267617285,-27158.152128359958,0.04793456679273002
0.22,-26808.745659038304,-26809.27608602542,1
0.23,-27244.66524824107,-27243.70928526814,0.16674947834392922
0.24,-27189.528302558105,-27189.956663474637,1
0.25,-28388.81243983325,-28387.188081655826,0.07147941636429236
0.26,-28389.741770253862,-28389.612010086254,0.6104498825275528
0.27,-27375.68440379559,-27374.58537098404,0.13818404669958134
0.28,-28956.681444871603,-28956.598048803888,0.6829786176134599
0.29,-28140.045613789363,-28137.335124252277,0.01989620000045127
0.3,-27916.41458757497,-27916.571941948685,1
0.31,-28583.1271129196,-28583.39025871177,1
0.32,-27764.21871113783,-27764.400998605306,1
0.33,-29020.093793012536,-29020.263405113685,1
0.34,-28057.98500222441,-28056.71445620077,0.11091804753638845
0.35000000000000003,-27961.588647661534,-27961.646319613705,1
0.36,-27661.55331662987,-27656.955914834492,0.0024270313052941624
0.37,-28153.538019438744,-28152.624724942445,0.17653096852964015
0.38,-27448.275846352662,-27446.484485329725,0.05838341008189624
0.39,-28547.02946978293,-28543.890491090795,0.01222489284611813
0.4,-28234.065601920152,-28233.775480287954,0.44621698485407013
0.41000000000000003,-27634.60102475228,-27631.393049946004,0.01130998301602166
0.42,-27898.48051668506,-27898.008187539028,0.3310827205065513
0.43,-28881.86197413031,-28882.033675911887,1
0.44,-27818.3412427735,-27815.72846968542,0.022257455487163267
0.45,-28146.157792858376,-28142.406162514722,0.00615873883419745
0.46,-27939.93920718151,-27938.873176942216,0.1442467405938131
0.47000000000000003,-28781.563019551897,-28777.532795579224,0.004524199690119325
0.48,-27461.46701717778,-27457.828142538496,0.00698139562907478
0.49,-28332.222035775696,-28328.249211112387,0.004820311943033706
0.5,-27544.93258290378,-27543.683069502058,0.11391667333994707
0.51,-27574.794368904484,-27571.964834431725,0.01736533902046105
0.52,-29497.194201035007,-29496.704910696873,0.32254946570127396
0.53,-27898.8575756551,-27895.515800556794,0.009730663088288842
0.54,-27576.773756764214,-27572.24419179962,0.0026138632965600783
0.55,-27568.380365902838,-27565.76024733774,0.02207026547774247
0.56,-27393.85310880248,-27389.134812890752,0.002126983929095057
0.5700000000000001,-27271.5664778207,-27264.755841160873,2.2363695746850068e-4
0.58,-28041.80209852417,-28042.178681350233,1
0.59,-27987.98197781745,-27986.881221948293,0.13787546407320708
0.6,-28505.86701919231,-28504.422046522388,0.08913394953596895
0.61,-28053.552299745937,-28048.963656032065,0.0024503692200745176
0.62,-28653.03226026475,-28651.214970290937,0.05659088323457012
0.63,-27632.065733046067,-27632.17691177779,1
0.64,-28044.590893752487,-28039.680064114895,0.0017246867808417517
0.65,-28380.369479650686,-28376.025213271416,0.003202182983662919
0.66,-27481.1172082706,-27471.598447331486,1.2817315263765653e-5
