c,null_like,alt_like,p
0,-28543.809459145275,-28543.667514015113,0.5941626653259459
0.01,-28228.03905905035,-28228.69472106906,1
0.02,-28351.911210329617,-28351.057790699808,0.19139597447513632
0.03,-27764.860468103645,-27765.14367632687,1
0.04,-28292.834529468117,-28293.522109223435,1
0.05,-27985.85101539449,-27986.119858599683,1
0.06,-28504.60553714557,-28505.25280031047,1
0.07,-27835.20267760865,-27835.58784361299,1
0.08,-27304.928344435404,-27305.540211915253,1
0.09,-28445.748809129873,-28446.25840422964,1
0.1,-27656.770902240336,-27656.71290942358,0.7334298500771398
0.11,-27749.362784267076,-27750.0307804643,1
0.12,-28465.52817234738,-28465.7787887759,1
0.13,-27397.305592589524,-27395.359170346732,0.048492228076667816
0.14,-28720.311534709013,-28719.966548662014,0.40617387274028016
0.15,-28816.347952424687,-28816.500349847396,1
0.16,-27245.505485724752,-27246.08090066005,1
0.17,-28043.368386135695,-28043.772070021252,1
0.18,-29176.316475463966,-29174.438281296534,0.05260609178955936
0.19,-28127.81433097244,-28128.389367162545,1
0.2,-27892.398221409283,-27892.892185238496,1
0.21,-27781.208628992106,-27781.78912832135,1
0.22,-27529.692953543963,-27530.264096448987,1
0.23,-27749.30340626644,-27748.42556377228,0.18516364336087793
0.24,-27962.99509258789,-27963.60093429512,1
0.25,-27671.533096349143,-27671.71994336939,1
0.26,-27780.399258279518,-27780.59162215503,1
0.27,-28737.321868488274,-28735.11467398369,0.0356370388375358
0.28,-27788.971366134698,-27789.584694863515,1
0.29,-28091.16638165316,-28086.55894237839,0.0024005613612595924
0.3,-28428.46376123785,-28429.07532982707,1
0.31,-28543.665361978376,-28542.015550506057,0.06929578792807264
0.32,-27686.246617507637,-27686.912080916823,1
0.33,-28229.87206126787,-28225.263252501984,0.0023969726426115966
0.34,-28613.32786593868,-28613.79168199394,1
0.35000000000000003,-28885.10691439861,-28877.463671314665,9.237500887174737e-5
0.36,-29019.661949418543,-29017.952918998206,0.06448672078418315
0.37,-27934.49158816132,-27933.60055995803,0.18189701417975132
0.38,-27031.070074453914,-27030.82149063389,0.4807472872598976
0.39,-27277.336073136245,-27277.500018997187,1
0.4,-27394.74771895524,-27391.654824605892,0.012878029198794981
0.41000000000000003,-27813.464789268375,-27811.97655007899,0.08448290789074368
0.42,-26938.391952199338,-26937.264588515045,0.13320691346846725
0.43,-27556.08101368738,-27556.079392061787,0.9545853835447193
0.44,-28542.927482521492,-28543.578764116388,1
0.45,-28498.075126547745,-28493.33473059726,0.0020763432267557735
0.46,-27953.978965609684,-27953.786381921793,0.5348506362409929
0.47000000000000003,-28741.697116568954,-28741.62805866542,0.710161386546611
0.48,-28824.450340813633,-28820.06124419944,0.0030485300813838725
