c,null_like,alt_like,p
0,-27798.111242677463,-27798.713583281857,1
0.01,-27456.425407671486,-27456.853671914883,1
0.02,-28816.111805818502,-28816.779056794207,1
0.03,-28735.21070816263,-28730.91079737389,0.0033619593876232762
0.04,-27480.426936847,-27480.826331871955,1
0.05,-27523.446318459235,-27524.08797511024,1
0.06,-27777.67467830418,-27778.062746328604,1
0.07,-27306.923092609293,-27307.5548371545,1
0.08,-28830.818134870915,-28830.68122774055,0.6007845345478968
0.09,-27679.623012790362,-27679.24907673794,0.387150772326979
0.1,-28288.585147025133,-28288.847980151644,1
0.11,-28567.997054025596,-28567.427699313044,0.28592519771722164
0.12,-27809.994149193783,-27809.58490211276,0.36562080560278604
0.13,-27327.56204527701,-27327.823797325796,1
0.14,-29346.79144615757,-29347.169429722308,1
0.15,-28262.118435962297,-28262.018403489816,0.6546684294263111
0.16,-27883.45877417286,-27884.009957649847,1
0.17,-28312.283449082657,-28312.50762442418,1
0.18,-27219.631860168105,-27220.17614777924,1
0.19,-27784.499199524827,-27782.57108492352,0.049561598049539926
0.2,-27767.343601483233,-27767.97574040244,1
0.21,-28353.851129601855,-28354.205076033624,1
0.22,-27461.94501322238,-27462.664428443117,1
0.23,-27975.56975006502,-27974.737383721545,0.1969655355650944
0.24,-26904.473338923464,-26905.04586024042,1
0.25,-27928.342056660582,-27927.550194167696,0.2082249542503283
0.26,-27828.866045362298,-27828.48839645114,0.3848040749779695
0.27,-27479.865745479863,-27476.10682569116,0.006109090499876573
0.28,-28503.36082536091,-28499.190906249572,0.0038785051246034265
0.29,-27601.353783132738,-27595.49539954722,6.193946348507476e-4
0.3,-28452.997843282228,-28451.161678023156,0.055322777718232574
0.31,-28163.73822696989,-28160.54431649913,0.011490599993773531
0.32,-27759.299665218852,-27758.06581235731,0.11620743786973824
0.33,-27976.0425590405,-27975.26881287756,0.21350602361259666
0.34,-28157.393721716227,-28155.543527847563,0.05439982503779531
0.35000000000000003,-27770.437028123906,-27769.054363523515,0.09632686878413742
0.36,-28301.978124468355,-28302.57969810812,1
0.37,-27589.062233058612,-27587.377348508584,0.06640306133491106
0.38,-27816.455663768,-27816.635535669546,1
0.39,-27873.947052324773,-27874.47283407794,1
0.4,-29309.421353713784,-29308.024022278605,0.09457865673821576
0.41000000000000003,-28259.95644475967,-28259.468175082187,0.32305467969833906
0.42,-28284.20924039091,-28283.110898626157,0.1383080238548768
0.43,-27566.605295070345,-27564.301487886336,0.031830284919264304
0.44,-27809.739320560933,-27808.805623078,0.1717737357332387
0.45,-27757.965226994926,-27756.47715616046,0.08450048831217148
0.46,-28733.997712245826,-28729.38095711377,0.002376256549312727
0.47000000000000003,-27588.670188964832,-27587.47295444369,0.12176508618053039
0.48,-28140.694726981706,-28138.69364731249,0.04544201082813301
0.49,-26987.022386661207,-26986.54837357097,0.3302222254632637
0.5,-27330.81963334003,-27331.46394510174,1
0.51,-27792.92832269325,-27789.248796947053,0.00667259821690162
0.52,-28518.15154533452,-28515.51682625772,0.021703016381009913
0.53,-27193.64262377478,-27193.063034746265,0.281636069398514
0.54,-27077.502865642236,-27072.90281907157,0.002420028133453291
0.55,-29054.462607934674,-29047.003069032216,1.1222236000852973e-4
0.56,-27793.515859795698,-27790.56033961784,0.01504628341329497
0.5700000000000001,-27675.208000980077,-27669.21457052625,5.357696325477355e-4
0.58,-28335.919049786393,-28335.02142956669,0.18028896923682214
0.59,-28049.205334923347,-28046.926325418706,0.03276495089197244
0.6,-28175.688274917917,-28176.231021150325,1
