c,null_like,alt_like,p
0,-27080.70391051742,-27081.22838120247,1
0.01,-27980.104978521744,-27980.710764905256,1
0.02,-27518.936848265726,-27519.522167846564,1
0.03,-26845.74330246084,-26846.339300568783,1
0.04,-27618.370607915764,-27618.925296526868,1
0.05,-28692.639095388793,-28692.94392081723,1
0.06,-27749.335166624292,-27749.92091313517,1
0.07,-27678.24311235334,-27677.905381742632,0.411154031422612
0.08,-28633.706625561503,-28634.242233855417,1
0.09,-28338.450123050246,-28338.73959913431,1
0.1,-29067.60901046572,-29066.813612940252,0.20721257999936282
0.11,-27489.97861766683,-27489.855212385923,0.6193298668044801
0.12,-27874.72144493617,-27874.872546184775,1
0.13,-27177.134694521475,-27177.15794527405,1
0.14,-27649.61779088995,-27649.297323174582,0.4233722670353677
0.15,-27099.96726387553,-27099.410354016116,0.2912531311400749
0.16,-27811.327581491663,-27811.817110693348,1
0.17,-27438.00434087506,-27438.451138600332,1
0.18,-28609.18438736948,-28606.171601319133,0.014100060658565623
0.19,-28075.06778460637,-28075.2204420166,1
0.2,-27682.19681595958,-27680.88795629325,0.1056762289197386
0.21,-27353.27651164114,-27350.675502932205,0.022560689600941992
0.22,-27925.99640545137,-27926.435447042368,1
0.23,-27207.273556945413,-27206.66699466777,0.2707141934162356
0.24,-27906.18002788446,-27905.199312583376,0.1613604007581853
0.25,-28634.42931499848,-28633.95073544443,0.3279036778279667
0.26,-27870.259953671193,-27864.920708089074,0.0010838843283533701
0.27,-27418.47214703857,-27416.977149938873,0.0837804686119456
0.28,-27433.542514258093,-27434.0024940237,1
0.29,-26673.93247003198,-26674.047663119512,1
0.3,-28354.83384457123,-28354.780069138127,0.742949855546313
0.31,-29195.54400275421,-29194.346834021628,0.1217753321661681
0.32,-27903.368947702646,-27901.178926718167,0.03636210208330532
0.33,-27490.79449961233,-27491.25351403187,1
0.34,-28562.888351873797,-28563.165088801434,1
0.35000000000000003,-27285.620257125316,-27285.010420150702,0.2694246490981585
0.36,-28891.075418398657,-28890.51972154105,0.2917791863558345
0.37,-28111.591664875334,-28110.6720173879,0.17503360298266812
0.38,-28041.653642037913,-28041.6418123934,0.8777550044827036
0.39,-27828.28339380626,-27826.41013767432,0.05291782161642402
0.4,-28498.68053620068,-28496.896738726024,0.05891758568419485
0.41000000000000003,-28556.088092247326,-28555.376078508725,0.2327416359535733
0.42,-27880.201912005894,-27880.77601683805,1
0.43,-28210.97804525115,-28208.666453179852,0.03154263234496703
0.44,-27519.197238082514,-27516.043703769592,0.012025751133270797
0.45,-27832.26303973175,-27828.967454771555,0.010248579983609759
0.46,-28270.706484771028,-28269.69023667378,0.1539675451985436
0.47000000000000003,-28016.021464155092,-28012.27619766666,0.006202419584509915
0.48,-27805.62915756314,-27805.490595708296,0.5985926663411327
0.49,-28434.652131357838,-28427.833372459485,2.2171034995448384e-4
0.5,-28247.98231324498,-28244.881703984385,0.012766239422672734
0.51,-28378.11663059617,-28376.020178034014,0.04059347788268852
0.52,-27801.22340808145,-27801.456916717925,1
0.53,-27837.836526778563,-27834.98792533198,0.016991971187588693
0.54,-28579.91092930402,-28576.051850113912,0.005466813420794876
0.55,-27915.51381951663,-27915.279030321937,0.4931811930929311
0.56,-27130.50867895836,-27123.53836141154,1.8867524483766936e-4
0.5700000000000001,-27734.304151039425,-27728.3660865958,5.685799625125064e-4
0.58,-27709.462237433283,-27702.96045061242,3.1089707107504215e-4
0.59,-28178.841003067784,-28178.929733362987,1
0.6,-28366.81297109156,-28366.60978857705,0.5238202629393923
0.61,-27928.292154979044,-27924.79274163277,0.008156315856047307
0.62,-28118.37189831069,-28115.643409199358,0.019490324326274996
0.63,-29035.77979524137,-29031.029486700176,0.0020540280707454558
0.64,-27343.618725072523,-27341.49549595783,0.039332277908013046
0.65,-27616.2020562104,-27611.663020652162,0.0025869276387738235
0.66,-28513.26072917301,-28507.883204616992,0.0010399520749995383
0.67,-28462.035349414014,-28453.122468549303,2.4208332336092364e-5
0.68,-28086.925438344897,-28074.958050858484,9.9655278826701e-7
0.6900000000000001,-27978.93008874967,-27973.815959657157,0.0013830521002582694
0.7000000000000001,-28601.79551644223,-28595.870756973232,5.767624320903161e-4
0.71,-27410.937405204542,-27400.101416846243,3.234825562710243e-6
0.72,-28036.867786463943,-28031.025169870438,6.299809026684599e-4
0.73,-27816.021354653898,-27811.56121734636,0.0028202210230686454
0.74,-27719.246670732336,-27712.607772640582,2.685680181573141e-4
0.75,-27591.681377641722,-27589.542413120445,0.0386103643855347
0.76,-27406.01229802429,-27397.247002800264,2.8272210831772365e-5
0.77,-28067.642530615485,-28052.2900168873,3.003857476033673e-8
0.78,-26548.842491027972,-26539.172222635058,1.0935986307814246e-5
0.79,-27100.140491026137,-27099.80243390088,0.4109279879217231
0.8,-27948.077103780663,-27937.39969694202,3.816612494927667e-6
0.81,-27634.345579853594,-27626.666382183656,8.89249112094534e-5
0.8200000000000001,-28478.071877481765,-28467.564822587938,4.559134096672822e-6
0.8300000000000001,-28562.498575508584,-28552.931148564552,1.2180019809366428e-5
0.84,-27607.90949548386,-27598.82275825571,2.0166816992234346e-5
0.85,-28188.272073483677,-28180.18039214428,5.7496886962043775e-5
0.86,-27495.701016079016,-27487.165630552623,3.601231528323056e-5
0.87,-28278.515342392257,-28274.40817221927,0.004156062074287434
0.88,-27414.409490462025,-27409.54727648024,0.0018183490547172875
0.89,-28932.14626547578,-28923.234089867627,2.4226284215142057e-5
0.9,-28276.20866955678,-28263.97441619049,7.553445671798345e-7
0.91,-27565.311040219145,-27562.849352498477,0.026495702441183395
0.92,-27877.63786788389,-27872.31135123722,0.0010989053307411273
0.93,-29036.804388841163,-29029.65481499745,1.5593546726377683e-4
0.9400000000000001,-27863.5533862338,-27857.503345467543,5.041961820668178e-4
0.9500000000000001,-27489.4135982062,-27476.202357273658,2.743288756004448e-7
0.96,-27880.60794949759,-27867.032313579493,1.8814138676256827e-7
0.97,-27638.36597089208,-27627.256503096756,2.432627978053827e-6
0.98,-27969.01307897592,-27961.35249658221,9.069467877102484e-5
0.99,-28340.35841260209,-28332.208964714082,5.409546528921785e-5
1,-27363.479257149505,-27348.837627885798,6.253363570181445e-8
