c,null_like,alt_like,p
0,-28938.914642173164,-28939.42020797906,1
0.01,-28110.41140225142,-28110.82912166123,1
0.02,-28712.71475561255,-28711.89419254977,0.20017102923358007
0.03,-27619.880209213967,-27618.023160230874,0.053954770544744596
0.04,-28165.460245473205,-28162.693977613784,0.018666034657879117
0.05,-27376.771834667758,-27377.372614134176,1
0.06,-27930.77526473801,-27931.18607497882,1
0.07,-27504.27786109901,-27501.799210846828,0.025980735211838732
0.08,-28007.216617445312,-28007.601366237683,1
0.09,-28132.062751828977,-28132.690747592307,1
0.1,-29432.240439382862,-29432.102442461695,0.5993390980905416
0.11,-27153.092558206634,-27152.354506391057,0.2243851418183091
0.12,-27170.828492472636,-27169.810112422747,0.15353636240203455
0.13,-27961.60675900751,-27962.212711337983,1
0.14,-27448.800439194427,-27449.002157347568,1
0.15,-27698.63290837336,-27696.652392961638,0.04656517982518452
0.16,-27891.32284663288,-27891.910504536532,1
0.17,-27912.870325339674,-27911.458977899834,0.0929402420961186
0.18,-27103.57547337805,-27104.121830966742,1
0.19,-27118.912821541304,-27119.530702781936,1
0.2,-27590.145045071065,-27590.700520173785,1
0.21,-27996.41997952447,-27994.66179336233,0.060765313759737864
0.22,-27611.209848581228,-27606.739481931305,0.002788807410222821
0.23,-27338.8615930982,-27338.979161658186,1
0.24,-28843.4149971742,-28842.388524533948,0.15191206451241418
0.25,-28377.670153604377,-28378.310056384675,1
0.26,-27046.626670654096,-27046.868276196532,1
0.27,-27914.989268619633,-27915.157260249787,1
0.28,-27697.559203479996,-27697.844744763235,1
0.29,-28039.772369380935,-28035.943151085077,0.005650745019691843
0.3,-28508.61104278964,-28507.121012064938,0.08429607194695025
0.31,-27567.278119697134,-27563.61462257037,0.006792655291121481
0.32,-28156.16703186528,-28154.508298386805,0.06854736797279243
0.33,-27696.4254991728,-27693.888496153388,0.02428719299593588
0.34,-27676.509107057962,-27676.744004910604,1
0.35000000000000003,-27743.18737168455,-27743.822414337057,1
0.36,-27659.397879591063,-27658.72188702421,0.2449313726796037
0.37,-28508.275466728377,-28508.560693873176,1
0.38,-28894.720674266915,-28890.31607561556,0.002997158614014634
0.39,-27434.778085144226,-27435.2143981608,1
0.4,-28500.305834341543,-28500.848417629633,1
0.41000000000000003,-28739.333607723813,-28739.103838829353,0.4978400673688568
0.42,-28235.021671355425,-28234.235818788577,0.20995955967762006
0.43,-27163.74793359284,-27160.950016067633,0.018003227350477567
0.44,-27839.400169361754,-27835.192148770173,0.003719247414580578
0.45,-28248.427793506467,-28245.812790366068,0.022200452243528672
0.46,-28211.719906382143,-28212.00755856048,1
0.47000000000000003,-27736.867369113268,-27735.615998090587,0.11364826850017778
0.48,-27601.68960800278,-27601.684619514952,0.9204357743606045
0.49,-27519.625172148557,-27516.452242112366,0.011765555083181077
0.5,-27771.42313345078,-27768.636175943084,0.018229956592635765
0.51,-27757.818309843882,-27753.098509400832,0.002123497004469552
0.52,-27680.90647941137,-27675.47231746842,9.782302261297465e-4
0.53,-28137.249138564886,-28131.282096098894,5.51161929640023e-4
0.54,-28038.92028807384,-28029.094504194385,9.2927035728459e-6
0.55,-27364.635953816207,-27361.736301787547,0.016032519146350715
0.56,-28296.694264204954,-28289.213683422782,1.097469281268271e-4
0.5700000000000001,-27922.231070309277,-27920.440379848817,0.05843055998614621
0.58,-28779.395671673617,-28777.148235388082,0.03399664736854243
0.59,-28030.0652689565,-28023.560842052757,3.1002164616276723e-4
0.6,-28111.467051459404,-28106.464060740498,0.0015603261706416027
0.61,-28710.867819881692,-28700.586008367587,5.768183427360996e-6
0.62,-26895.357489013575,-26888.455774118414,2.0296537256921454e-4
0.63,-28565.273166510902,-28562.507641153177,0.01868188325853652
0.64,-28181.470151597176,-28179.954410983177,0.08166343339121249
0.65,-28351.753710195622,-28349.554367280063,0.035966635830439075
0.66,-27285.178872071574,-27281.622936119365,0.007657510594210284
0.67,-27411.384336004172,-27409.522703963044,0.053659377478481665
0.68,-28019.226444047217,-28009.50527639316,1.0368308643750099e-5
0.6900000000000001,-28572.85642690799,-28567.18856314182,7.603004194887125e-4
0.7000000000000001,-28065.298408446557,-28059.88157917253,9.967150181880806e-4
0.71,-28240.15112534055,-28230.73658963247,1.4297124174921678e-5
0.72,-27717.49386813046,-27713.961758057987,0.007863853664599069
0.73,-26956.200492128486,-26948.829470088327,1.2326657161558163e-4
0.74,-27114.343975015938,-27110.46111395704,0.005324700502291973
0.75,-28643.949275149196,-28640.258973231423,0.006593103011283149
0.76,-28476.533728674975,-28465.049696286478,1.6471504134948691e-6
0.77,-28474.88630168076,-28473.170803318786,0.06398347498351475
0.78,-27301.04282997598,-27299.061586110216,0.04652489763308863
0.79,-28218.189462203354,-28208.331221722663,8.982336442741642e-6
0.8,-27852.422975130354,-27847.62603568334,0.001952270873381383
0.81,-28113.443141015046,-28106.888517720832,2.938418362979724e-4
0.8200000000000001,-27574.189493142236,-27561.984885081212,7.789516029093347e-7
0.8300000000000001,-27991.315479187855,-27981.560279966445,1.0005354312224942e-5
0.84,-28448.521423153237,-28444.124118213895,0.0030212184414523478
0.85,-28165.656905488013,-28156.98587788907,3.1220069141286774e-5
0.86,-27816.49906843187,-27810.3894923079,4.730141932274401e-4
0.87,-27423.260234257585,-27412.369855964338,3.0565042418228653e-6
0.88,-27907.06956444007,-27902.758844023087,0.003322289478345905
0.89,-27468.587650887093,-27463.128911892185,9.526120680668131e-4
0.9,-27784.69099589627,-27766.60411108051,1.8048357035237164e-9
0.91,-27518.5573836865,-27504.33829649345,9.673885897077589e-8
0.92,-27909.904999339135,-27898.698478728187,2.1987595698732446e-6
0.93,-29106.221938709772,-29086.618721495142,3.8128162895052667e-10
0.9400000000000001,-28283.828666638547,-28275.617618388278,5.0690863504377625e-5
0.9500000000000001,-27429.737706427877,-27423.12697192421,2.767606177709405e-4
0.96,-27910.325346335005,-27899.93256293934,5.136863930886946e-6
0.97,-27386.167597556654,-27371.073476313588,3.9207917583243726e-8
0.98,-27863.254666326855,-27855.447282731537,7.764583211392551e-5
0.99,-27920.897433942173,-27905.820530753022,3.991031049857004e-8
1,-27765.150568583413,-27755.77169091826,1.484185571517345e-5
