c,null_like,alt_like,p
0,-27846.04002014319,-27846.592625113226,1
0.01,-28180.960176777662,-28181.517306468326,1
0.02,-27795.481775825254,-27796.102079354565,1
0.03,-27658.55485716219,-27659.166991540355,1
0.04,-27184.755478021725,-27185.360667359957,1
0.05,-27764.166085121156,-27764.7461758828,1
0.06,-26941.250584936082,-26941.584934795716,1
0.07,-27549.65717199383,-27547.454792215125,0.03583877654493196
0.08,-28161.841173161625,-28162.488683219766,1
0.09,-27669.723172992602,-27668.66035201753,0.14485208035113492
0.1,-27925.269787552956,-27925.84373103299,1
0.11,-27998.436258918107,-27998.499847099258,1
0.12,-27819.93550394033,-27819.42252281539,0.3111089093932245
0.13,-28476.48911069166,-28476.984873991558,1
0.14,-26454.86704109069,-26453.56529015132,0.1066278761188452
0.15,-27598.692743274805,-27598.38598398539,0.43346607051427516
0.16,-28129.19838313554,-28129.372417885643,1
0.17,-28161.995588289778,-28162.351292550535,1
0.18,-28325.781210763347,-28326.37372009357,1
0.19,-28639.520713764166,-28640.12535677936,1
0.2,-27960.627283633483,-27959.625156096765,0.15685833251941989
0.21,-27905.08133488625,-27905.77585407595,1
0.22,-28464.687228690553,-28463.885632348025,0.2054513469408948
0.23,-28014.242866407487,-28013.438613166214,0.20470187174840537
0.24,-27679.355465338984,-27680.03274373872,1
0.25,-27421.07835489745,-27418.917893204143,0.03764648828311419
0.26,-27043.530231527864,-27043.044017853015,0.3240755501182104
0.27,-28284.88314294816,-28283.929221806236,0.16720313835296918
0.28,-27646.564348349355,-27647.069303889988,1
0.29,-27863.73825855377,-27864.324075008582,1
0.3,-28273.859672820676,-28273.433758382544,0.3560354719230199
0.31,-28587.058318632495,-28587.348214301586,1
0.32,-29113.77825268278,-29112.435204163135,0.10122748983209953
0.33,-27600.82823312136,-27600.370250504202,0.3385366048985909
0.34,-28126.549309401158,-28126.744407921386,1
0.35000000000000003,-26869.304288752843,-26867.176310781593,0.0391129288563845
0.36,-28830.188796434453,-28828.089337647027,0.040449790667709845
0.37,-26941.214271895707,-26941.614251656123,1
0.38,-27147.578548542013,-27144.190578503,0.009239481333220948
0.39,-27761.947383394716,-27761.251365319597,0.23806154339234445
0.4,-29131.68591919584,-29129.650565726686,0.04363300976857315
0.41000000000000003,-28555.687262335396,-28554.82081070519,0.18804054865999442
0.42,-28066.53948780919,-28061.860042136308,0.0022190633122418963
0.43,-27981.58569881067,-27981.041531495463,0.296840495667606
0.44,-27936.27423875823,-27936.514509752713,1
0.45,-28545.49052874772,-28544.52805787336,0.16531290703880333
0.46,-27994.54598583344,-27987.92469742555,2.736614493711338e-4
0.47000000000000003,-27495.5716882792,-27495.36805743038,0.5233626417549465
0.48,-27757.551160685638,-27757.5543866707,1
0.49,-28194.25401116076,-28193.714394907583,0.2988693130054346
0.5,-27108.34997900351,-27107.129395968357,0.11818833919339962
0.51,-28029.36302581132,-28027.05878195101,0.03181407743993366
0.52,-27980.677282331708,-27980.465735389356,0.5153972792642931
0.53,-28173.494604694988,-28165.87811239762,9.502905516733e-5
0.54,-28799.229030394094,-28794.711572045133,0.002648711239399909
0.55,-28891.821421315584,-28887.936769794756,0.005314154925942403
0.56,-29164.571675339892,-29156.915420800982,9.111118327903835e-5
0.5700000000000001,-28258.833820635144,-28257.838670139743,0.15830941167972568
0.58,-27370.353599964285,-27357.589639515812,4.3602714734908445e-7
0.59,-28076.18746012965,-28072.30968871274,0.005354794467889484
0.6,-28622.864542683834,-28618.42531992747,0.0028855713449827338
0.61,-28553.999521331767,-28548.842740283686,0.0013205614547569524
0.62,-27983.17040953622,-27976.934614685244,4.131883054250844e-4
0.63,-27524.716379276786,-27523.63954554417,0.1422297892031935
0.64,-27261.4252881909,-27260.333143618078,0.13942542325293766
0.65,-27599.07557086764,-27594.161707913325,0.0017190074959908892
0.66,-27637.57559785922,-27630.87086541791,2.5035782492180474e-4
0.67,-28534.157142713182,-28529.27432716292,0.0017780446982697518
0.68,-28523.839817872744,-28513.131121991406,3.6940513522954168e-6
0.6900000000000001,-26588.519179494775,-26586.671380375854,0.05455621481592525
0.7000000000000001,-27512.573620253286,-27510.211605195957,0.029743953436447725
0.71,-27474.79807621104,-27467.639711076223,1.5448577332042578e-4
0.72,-28021.322203368134,-28020.938566825575,0.38106196946658644
0.73,-27439.614733093193,-27437.545477317606,0.04191801239056587
0.74,-27776.118814155394,-27774.49212656351,0.07127654541843866
0.75,-28374.845236634686,-28371.565782848942,0.01043604137501563
0.76,-27590.633959840576,-27582.35333594236,4.710376708238036e-5
0.77,-29079.202224381443,-29068.656833497032,4.380302498941676e-6
0.78,-26973.152817866892,-26968.752284317325,0.0030105440881893703
0.79,-28196.128836950338,-28194.028867012992,0.04042541262140959
0.8,-28743.370318573445,-28734.299593632484,2.0508818671458256e-5
0.81,-28705.38439500905,-28704.67079658306,0.23222245901349736
0.8200000000000001,-27804.722753436232,-27797.802246531497,1.9894585024311475e-4
0.8300000000000001,-28304.39352391314,-28299.391599676987,0.0015621343751355647
0.84,-27864.18797004481,-27855.64091120751,3.557231168871324e-5
0.85,-27763.139170931714,-27749.563420449955,1.8811908997457988e-7
0.86,-28322.337944821265,-28310.60853964884,1.276169472798585e-6
0.87,-26643.45180637526,-26638.74473583421,0.002153183980969255
0.88,-26967.030091893143,-26958.566953040576,3.8859896886376875e-5
0.89,-28527.05652138953,-28515.527218077732,1.5713750910135911e-6
0.9,-27524.24896107186,-27522.971033430567,0.10988633258842821
0.91,-27556.212329567927,-27548.94990921936,1.383235323904068e-4
0.92,-28777.784835351405,-28764.6994776966,3.1252631490398027e-7
0.93,-28380.20632584741,-28365.729479551537,7.412936732669849e-8
0.9400000000000001,-28852.93067346084,-28836.405373304508,8.979132078289849e-9
0.9500000000000001,-27748.709397835257,-27745.98837909053,0.01965772577881124
0.96,-27953.23807126176,-27946.196657459182,1.749336226875365e-4
0.97,-27899.3181118214,-27891.45450238992,7.316374770437784e-5
0.98,-27967.42424549071,-27954.623350041373,4.1964973412095225e-7
0.99,-27543.78164977336,-27529.235124018007,6.89839576679488e-8
1,-28950.56479487855,-28936.06122228027,7.211182586030772e-8
