c,null_like,alt_like,p
0,-26881.364295792668,-26880.184856353426,0.12457168702365332
0.01,-28441.740542556785,-28442.240765969305,1
0.02,-26578.672411128064,-26579.354818437354,1
0.03,-28638.181503373362,-28638.28393899711,1
0.04,-28345.25885978277,-28345.778553591652,1
0.05,-28771.46648036819,-28772.066964146383,1
0.06,-28245.846209459425,-28244.839479840262,0.15590947022575596
0.07,-28419.43255556626,-28420.00886004978,1
0.08,-28579.259751201327,-28579.873762473948,1
0.09,-28990.488321714194,-28991.132002154656,1
0.1,-27945.037763004435,-27945.593531746705,1
0.11,-27958.78134440911,-27959.321508698747,1
0.12,-27638.56057428489,-27637.87132448479,0.24035688538474229
0.13,-28183.76454198961,-28182.877326310507,0.18283461302265558
0.14,-28140.788928130096,-28140.06483913967,0.22882053602539124
0.15,-27305.428912625735,-27304.85450183801,0.2837959710480863
0.16,-28561.804123158636,-28559.13055616597,0.020756361981297367
0.17,-27418.32504949557,-27418.127869513824,0.530016476932218
0.18,-28096.23343737901,-28095.7136805794,0.30793462283885215
0.19,-28125.284176553003,-28125.315759539844,1
0.2,-27323.969666067842,-27323.544204357633,0.35629123782785554
0.21,-26846.35196675809,-26846.896112670092,1
0.22,-28693.577450884626,-28694.29550301349,1
0.23,-28285.42450350706,-28285.91869441952,1
0.24,-27860.222192929752,-27859.918335515675,0.43564951733061213
0.25,-28340.551941821952,-28340.262127241298,0.4464577145728898
0.26,-27093.687433559957,-27094.202085677287,1
0.27,-28331.78633981296,-28332.393804503103,1
0.28,-28435.543819613133,-28435.84750571809,1
0.29,-27749.697744805675,-27750.148699652556,1
0.3,-27909.1495027311,-27908.979591006613,0.5599311482394906
0.31,-28387.042581934173,-28386.812456146235,0.49750642233757036
0.32,-27753.591723912425,-27753.134578664256,0.33897858085027915
0.33,-28277.99310528722,-28278.09455487976,1
0.34,-28186.472882865077,-28186.995142599797,1
0.35000000000000003,-27552.733931845745,-27550.882957167367,0.05434893681088309
0.36,-28352.431971273527,-28347.54324787183,0.0017666546333170471
0.37,-28470.319493103052,-28469.884234577028,0.35081220655665973
