c,null_like,alt_like,p
0,-28401.517485040247,-28402.029296394692,1
0.01,-29492.701018885262,-29493.316241552842,1
0.02,-27956.379504873214,-27956.652674940833,1
0.03,-27079.73788582223,-27080.312560594168,1
0.04,-28195.132307808148,-28195.7408034167,1
0.05,-27458.567623335814,-27459.2162756864,1
0.06,-27976.153206452433,-27976.44116057001,1
0.07,-28606.38495956233,-28606.9067059886,1
0.08,-28459.91773200885,-28460.33546927039,1
0.09,-29158.938302918585,-29158.714166676786,0.5031564679911189
0.1,-26678.742096328602,-26677.715218152374,0.15183118129588302
0.11,-27611.615520014995,-27611.689817683044,1
0.12,-28023.837156789545,-28023.690098785777,0.5875948890765275
0.13,-27289.807884577727,-27289.54276826246,0.4665090732086492
0.14,-27982.407336349934,-27980.92781886954,0.08539889657537232
0.15,-28325.817824140282,-28326.395248177076,1
0.16,-27474.873640077272,-27475.397970079823,1
0.17,-27042.146102506962,-27042.707642072543,1
0.18,-28667.710798627737,-28668.193287288253,1
0.19,-28797.674478312543,-28798.22901573834,1
0.2,-28121.017671501002,-28121.59357614395,1
0.21,-27586.25602922299,-27585.35033869309,0.1783426475459736
0.22,-28741.71699018673,-28742.221985220087,1
0.23,-27886.134156170756,-27886.233878981202,1
0.24,-27833.044612895363,-27833.529340287838,1
0.25,-28845.46917119567,-28844.422558104874,0.14795333972042485
0.26,-27912.498064177886,-27911.956136767112,0.2978368038901372
0.27,-27309.867630533747,-27303.83663736913,5.146043169157642e-4
0.28,-27560.442038867557,-27561.047849362487,1
0.29,-28243.87897710156,-28240.733763201897,0.01213917482643761
0.3,-28008.057684040905,-28008.318340799866,1
0.31,-28450.310367205533,-28447.43687946661,0.016517070038274302
0.32,-28552.007623658174,-28552.575415746483,1
0.33,-28203.30113580658,-28202.0992317132,0.12104027632884057
0.34,-27540.63046471745,-27539.87365577406,0.21858785788074325
0.35000000000000003,-27837.95858831115,-27834.53295959354,0.008857890842453775
0.36,-27377.74435836359,-27368.609963343268,1.918243493904562e-5
0.37,-28111.3357659759,-28107.254610513748,0.004276983978471965
0.38,-28612.159485669734,-28612.294833015712,1
0.39,-28462.13685044848,-28462.38141050146,1
0.4,-27480.185525892946,-27478.783393004578,0.09401387556274184
0.41000000000000003,-28539.10348058466,-28537.923657929547,0.1245104959311016
0.42,-28860.178695863717,-28858.080421294406,0.040506328371068545
0.43,-28250.01054925872,-28250.112232008913,1
0.44,-28265.67243844854,-28264.211018694998,0.08733405631353526
0.45,-27579.444408886688,-27578.388212739468,0.14611074715656314
0.46,-28637.393067097702,-28635.495344558632,0.05139220830304393
0.47000000000000003,-27154.410270064232,-27154.81578019236,1
0.48,-28141.792542624236,-28141.946215610187,1
0.49,-27667.234021206117,-27663.074517962003,0.003923237245571747
0.5,-28214.464787972134,-28211.89456570436,0.023374662135791337
0.51,-26765.032996202568,-26762.910952860286,0.03938724964487524
0.52,-27708.848781111552,-27706.542035286573,0.03172138151350976
0.53,-28651.064154955264,-28650.3905486377,0.24576599937126928
0.54,-27593.278407181795,-27589.78050554888,0.008170103695392877
0.55,-26947.229818858745,-26946.777659574178,0.3416263772562634
