c,null_like,alt_like,p
0,-27338.051887983103,-27338.48600428757,1
0.01,-28571.311323054317,-28569.598486223345,0.06419004945949179
0.02,-27821.51615399555,-27821.65942328786,1
0.03,-28069.676369915513,-28066.48478954213,0.011520808232627237
0.04,-27745.201949878203,-27744.587486836255,0.26761599087278337
0.05,-28214.473742452312,-28214.83568314002,1
0.06,-28311.46274597322,-28311.27280928435,0.5376710102242179
0.07,-27900.167751632383,-27899.19528154765,0.16313314067570428
0.08,-28404.39131106927,-28405.018467503778,1
0.09,-26723.10873224102,-26722.422075296094,0.24124332663757594
0.1,-27840.716371166847,-27841.358779082737,1
0.11,-27691.387529396485,-27691.963861366345,1
0.12,-29207.180368432542,-29206.19028143163,0.1593720772453088
0.13,-27845.0894410961,-27845.160154565994,1
0.14,-27900.44897436921,-27900.860731043285,1
0.15,-28137.770964294778,-28138.40407183355,1
0.16,-28588.00522260358,-28584.896145070874,0.012644680881124613
0.17,-28342.78617824534,-28342.03454111374,0.22016824957763143
0.18,-27836.12206745534,-27836.500029551804,1
0.19,-29271.582541969383,-29272.189537494054,1
0.2,-28501.875487608762,-28502.477446216948,1
0.21,-28264.054337279467,-28264.18417262752,1
0.22,-27415.85247162733,-27416.07540011914,1
0.23,-27646.725482129255,-27647.16500401811,1
0.24,-28282.97868773035,-28283.303561291516,1
0.25,-28239.444593708686,-28240.00197631509,1
0.26,-28401.81429436987,-28401.477467080964,0.41178034915277606
0.27,-28875.566215233186,-28875.43552664017,0.6091755844535891
0.28,-28610.156745131095,-28610.632193792248,1
0.29,-28278.50281237636,-28278.628320556832,1
0.3,-28454.165586479172,-28454.817962586727,1
0.31,-27699.651624427795,-27697.992920776745,0.0685498555819421
0.32,-27635.6646575695,-27628.815091089848,2.1455351784280705e-4
0.33,-27474.003636353176,-27472.1136504372,0.05186953384088252
0.34,-27854.08704879346,-27852.932556002972,0.12862797073199278
0.35000000000000003,-27911.105009198705,-27911.458692575532,1
0.36,-27811.754042664117,-27811.89914187502,1
0.37,-27095.79515077281,-27087.313077980638,3.8092431292488316e-5
0.38,-27455.365464611645,-27451.54415787286,0.005700526463729526
0.39,-27781.51628996073,-27778.1471165535,0.009436202991116813
0.4,-27595.766242236845,-27594.7579924349,0.155597471043821
0.41000000000000003,-27285.237393315885,-27285.002144997972,0.49275878154435226
0.42,-28307.469658947677,-28302.13978058711,0.0010949179369354766
0.43,-28842.900280125483,-28839.088410467328,0.005760492314582784
0.44,-27408.742609905556,-27404.7832678776,0.004892684696877096
0.45,-27378.742714603482,-27375.85479715446,0.016247999818481032
0.46,-27797.422985617686,-27798.03763871306,1
0.47000000000000003,-28899.131809167808,-28896.9518215191,0.036792838790991954
0.48,-28455.87033022613,-28451.4637864655,0.002990775203452016
0.49,-27525.18753109306,-27518.86309196712,3.7579109047792734e-4
0.5,-27107.204071247874,-27107.467694992138,1
0.51,-29353.938875571388,-29350.398186897037,0.0077889118889517385
0.52,-26681.36800509129,-26680.046777030784,0.10404258258704271
0.53,-28417.811847100835,-28412.21940742042,8.246661790933207e-4
0.54,-28085.711592149903,-28085.100602393904,0.26897252156321216
0.55,-28249.906171624512,-28246.258813691304,0.006915770602173269
0.56,-27564.03083639785,-27557.377440170316,2.6444636300278234e-4
0.5700000000000001,-27776.97246804052,-27774.81688075537,0.03786281060818958
0.58,-27581.178407307896,-27577.22896876506,0.004946549587242204
0.59,-27464.348460507328,-27462.7322480972,0.07219371963776156
0.6,-28189.661388564593,-28188.245289644816,0.09239183830434373
0.61,-28748.538422365767,-28746.67217085536,0.05336337044886904
0.62,-27708.540131350335,-27703.355827540327,0.0012817618124735157
0.63,-28787.09019632502,-28781.146413281564,5.65099170395395e-4
0.64,-27896.95942917681,-27894.2397632585,0.01968819951785987
0.65,-27344.43171817828,-27340.36288043362,0.0043354827413823755
0.66,-28431.23147376742,-28428.01003769301,0.011139839207669724
0.67,-27893.995262219923,-27890.89587740665,0.012783914973618303
0.68,-27696.917754115468,-27693.70678250406,0.01127187552021668
0.6900000000000001,-28368.309213511537,-28367.782759027847,0.3048380755612748
0.7000000000000001,-27425.677780552905,-27419.37370198101,3.840669768635187e-4
0.71,-27510.684899238982,-27503.58883906666,1.6506027359985062e-4
0.72,-28125.097589530877,-28116.70132629638,4.169719859574139e-5
0.73,-27963.572024111138,-27957.31487545837,4.0384964898605843e-4
0.74,-27460.238671558007,-27455.797161372047,0.002878349688003483
0.75,-27645.103915135416,-27634.767437791947,5.448010316294156e-6
0.76,-27523.219639032235,-27509.288812216266,1.303068456251767e-7
0.77,-27470.41502249786,-27467.964067471225,0.026827007137824516
0.78,-28219.482636989276,-28210.671122843618,2.693075116966578e-5
0.79,-27420.95006365903,-27417.485947416768,0.008484549882921197
0.8,-27814.099949838517,-27803.063393680517,2.6246037840049573e-6
0.81,-27014.862283757466,-27004.518434276586,5.406219586279772e-6
0.8200000000000001,-28225.850934974394,-28218.126187121732,8.473955118739583e-5
0.8300000000000001,-28778.020392751503,-28760.96850280699,5.22496719033083e-9
0.84,-27801.787444289308,-27797.887237475472,0.0052234275997053575
0.85,-27653.168962703694,-27646.222550783707,1.935360049193032e-4
0.86,-28255.130959859158,-28250.862033219004,0.003478356285793667
0.87,-27502.64391793726,-27497.406130671516,0.0012096316531687288
0.88,-27767.28656191048,-27763.309822935073,0.004799505472496178
0.89,-28058.25276754228,-28051.33009405436,1.9848761429009192e-4
0.9,-27889.68422852686,-27872.675152671512,5.460032611032127e-9
0.91,-27810.63431380054,-27797.313118418962,2.4481303641948495e-7
0.92,-28720.132086817943,-28711.637518076644,3.759428633450607e-5
0.93,-27356.500813880346,-27350.432699590416,4.945167982219556e-4
0.9400000000000001,-27059.9739838206,-27053.153562006395,2.2131797092309337e-4
0.9500000000000001,-27646.743594954034,-27633.735546098294,3.385824068723806e-7
0.96,-27885.280089466974,-27877.232122448157,6.021317556564393e-5
0.97,-28295.48411936617,-28282.905816402737,5.285827917820173e-7
0.98,-27564.755045583366,-27559.481866804297,0.0011641728292675125
0.99,-28030.340880028263,-28020.415444977665,8.372461517188031e-6
1,-28517.987185682396,-28499.896296803254,1.7974342562270866e-9
