c,null_like,alt_like,p
0,-28128.484547342643,-28128.565676808827,1
0.01,-27851.254397540146,-27851.71201785866,1
0.02,-27996.678494199165,-27997.2083106434,1
0.03,-28435.158232791593,-28435.758211381017,1
0.04,-28096.797085581708,-28097.38228680628,1
0.05,-29415.518682519574,-29416.079852269704,1
0.06,-28638.653045173807,-28639.087089929017,1
0.07,-27938.738059379615,-27938.74521552698,1
0.08,-28177.122302865337,-28177.715027709037,1
0.09,-29321.67269802716,-29321.116262517065,0.2914587029385767
0.1,-26953.609327779726,-26954.195680046298,1
0.11,-27160.75840138164,-27161.441111202963,1
0.12,-27745.6066154341,-27746.155970459247,1
0.13,-28098.380071803407,-28098.257988572434,0.6212129393202699
0.14,-28399.245886511868,-28398.271133087423,0.16264000236533743
0.15,-27882.458826767623,-27882.978167002053,1
0.16,-28951.61059762829,-28952.14783061917,1
0.17,-28207.259858487523,-28207.840789458787,1
0.18,-28429.768778882553,-28427.67404858374,0.040676037488128626
0.19,-27669.967689749345,-27667.22351853185,0.019143684358601205
0.2,-28068.87135654685,-28068.317441072646,0.2925539386484737
0.21,-28751.45742648209,-28751.48522166006,1
0.22,-28325.813945640704,-28326.462415429673,1
0.23,-27981.470534097258,-27982.087051166942,1
0.24,-28173.648481274886,-28173.91807278946,1
0.25,-28119.954307415133,-28120.492251511638,1
0.26,-28454.931102052695,-28455.185492912744,1
0.27,-27555.68990299925,-27549.148621493714,2.980573503245565e-4
0.28,-28623.044712583764,-28620.144897413003,0.01602954423683333
0.29,-28956.54622767749,-28955.586510526944,0.16591903605364677
0.3,-27786.409022835527,-27784.54368314752,0.05342166105643136
0.31,-28187.23575729579,-28185.715028885297,0.08116304827653568
0.32,-27696.316818199928,-27695.524999720692,0.2082375958386887
0.33,-27877.928969774865,-27870.19469149652,8.388923920381714e-5
0.34,-28080.10083289012,-28080.728204450534,1
0.35000000000000003,-28017.20732500159,-28016.110676204415,0.13861227789969713
0.36,-28328.923444654578,-28328.85296158155,0.7073224153323177
0.37,-28458.52284136546,-28457.78507162269,0.22447371735323357
0.38,-28094.672302373823,-28091.138670913755,0.007850509394116006
0.39,-28833.126782279047,-28831.56678383975,0.07733693175006483
0.4,-28370.760175696974,-28367.44906872056,0.010071456061868218
0.41000000000000003,-27768.04373020432,-27766.82026803563,0.11775539698474866
0.42,-27257.721618307467,-27255.37515278856,0.030286941685975965
0.43,-28851.619329667516,-28852.210954259415,1
0.44,-28170.140531582318,-28169.738641696997,0.3699656775298254
0.45,-27036.88903764749,-27037.166466558727,1
0.46,-27296.40677740692,-27295.35196220201,0.14637466582598813
0.47000000000000003,-28221.94206784177,-28218.017253570477,0.005083115022409292
0.48,-27595.741403321208,-27593.208069656885,0.024390232118091132
0.49,-28948.058272267095,-28946.095571451067,0.04756182822766548
0.5,-26356.85021867474,-26355.397118065554,0.08823949213728516
0.51,-27482.37391676406,-27477.30228729385,0.0014482988858649734
0.52,-28322.83128543547,-28321.648641037038,0.12406095232262028
0.53,-27275.8121171974,-27270.93226146474,0.0017837790422268144
0.54,-28212.175363759718,-28208.579434473137,0.007323508688753434
0.55,-27501.391812254707,-27501.771499291524,1
0.56,-28923.49821138926,-28917.2542685361,4.0959950526007365e-4
0.5700000000000001,-28239.843554020066,-28234.394809445766,9.629470000321064e-4
0.58,-27950.800621710052,-27948.630200514366,0.037208509450437126
0.59,-27360.355654408424,-27357.784110981353,0.023339113829099426
0.6,-27517.463978448228,-27509.256781200835,5.089724660112512e-5
0.61,-27425.18643356949,-27423.611038560033,0.07589021229468051
0.62,-27782.82367346331,-27779.159225333726,0.006785470937739276
0.63,-28841.71298597317,-28836.484747913604,0.0012222020772302883
0.64,-27414.417477634266,-27407.908322674626,3.0846007666625465e-4
0.65,-27667.24325124234,-27658.566682640718,3.1038548196841765e-5
0.66,-27340.490446909982,-27337.023437981992,0.008457148975815763
0.67,-27733.391658843862,-27730.15314359903,0.01092774007263879
0.68,-27264.342773766304,-27262.929506965036,0.09271828951397793
0.6900000000000001,-26829.7726678985,-26826.274255708362,0.008165444406860211
0.7000000000000001,-28201.33497350898,-28196.045753960094,0.0011441422270865394
0.71,-27990.01661538803,-27983.18866921511,2.195512622912921e-4
0.72,-27620.74506873383,-27615.79767124574,0.0016574691630870477
0.73,-28762.88312179471,-28754.186531641823,3.03914457206029e-5
0.74,-27675.09185968895,-27673.33268103249,0.060692573750853115
0.75,-28151.465380351015,-28148.658471784707,0.017819404889387876
0.76,-28323.99190240461,-28318.522853798877,9.420686941983029e-4
0.77,-28566.959595248987,-28561.20175989714,6.901192693571846e-4
0.78,-28352.078902577225,-28346.54129534189,8.748930005614757e-4
0.79,-27768.710146933634,-27760.79542521228,6.931545919109254e-5
0.8,-27256.435383507058,-27249.84423904118,2.8260736050057914e-4
0.81,-28513.960988922117,-28504.280392072313,1.0818323161770508e-5
0.8200000000000001,-28259.078162909496,-28253.435689152087,7.813804164404271e-4
0.8300000000000001,-28011.81511083505,-28004.522632767792,1.339798878177579e-4
0.84,-27447.53934629924,-27434.803812447317,4.4906692383225015e-7
0.85,-28952.878157300467,-28949.48295139729,0.00916487644677192
0.86,-29468.78023778595,-29460.358206785113,4.0580095532621196e-5
0.87,-28126.201358539915,-28123.061405871886,0.012211462326838257
0.88,-27693.25811261888,-27683.324928054462,8.30485372776336e-6
0.89,-28402.2176088134,-28390.66340238605,1.5311928059254831e-6
0.9,-26942.572966091087,-26927.647975222564,4.6680127716224864e-8
0.91,-28748.482362596704,-28733.29948422867,3.577887903990089e-8
0.92,-27894.08580912404,-27887.953046331,4.6140324683535265e-4
0.93,-28816.598807014594,-28803.92339690383,4.779491158121956e-7
0.9400000000000001,-27937.81305841494,-27921.75027191184,1.4452238398468607e-8
0.9500000000000001,-28124.057684206018,-28107.88127630293,1.2857076598747675e-8
0.96,-27914.208201184345,-27906.238665879016,6.541438617487515e-5
0.97,-27425.46665637455,-27417.414305690014,5.993506269059873e-5
0.98,-28551.73185569238,-28549.694253643167,0.043517008515038286
0.99,-28042.03540023126,-28040.5894098036,0.08902141169502706
1,-28794.851140639763,-28789.364355558995,9.242053620041951e-4
