c,null_like,alt_like,p
0,-28806.912274193815,-28807.348454941082,1
0.01,-26730.130700073103,-26730.819848616065,1
0.02,-27591.38459646626,-27592.039425842,1
0.03,-27238.28583872757,-27238.62155320849,1
0.04,-28189.14605965361,-28189.77124935581,1
0.05,-27929.866295821826,-27929.180719857985,0.2416140651785857
0.06,-27583.609669835216,-27583.316039153364,0.44348009064344895
0.07,-27743.988203788358,-27744.61153692662,1
0.08,-27837.23688491817,-27835.54438162398,0.06579191602904644
0.09,-27574.39152540487,-27574.757937785693,1
0.1,-29158.721301648235,-29158.642226302694,0.6908648687945718
0.11,-27234.44760540196,-27233.548502285525,0.1799295039385089
0.12,-27648.140324087555,-27648.045414139477,0.663066558646415
0.13,-27180.609737852843,-27181.1509010549,1
0.14,-27499.2790991133,-27499.897042286684,1
0.15,-28371.057605711663,-28371.234414267743,1
0.16,-28601.557728440403,-28602.199213476182,1
0.17,-27342.888752803883,-27343.157469389895,1
0.18,-27235.43485288185,-27235.621072991424,1
0.19,-27475.304064422093,-27475.730990961853,1
0.2,-27435.75744858409,-27434.762680586267,0.15838940354154651
0.21,-27963.88872348852,-27964.520299057283,1
0.22,-27305.29740311549,-27305.576305544997,1
0.23,-28379.862689848982,-28378.015752246894,0.054612592887855874
0.24,-28015.66486713887,-28011.590752215183,0.00431032151071044
0.25,-28398.597268842805,-28398.046939944732,0.29412179087248563
0.26,-28228.69955099401,-28229.197431481756,1
0.27,-27825.15947599455,-27824.12537100173,0.1503979522769933
0.28,-28493.75868994736,-28493.637534235262,0.6225416442045575
0.29,-29147.491511697826,-29148.05117716269,1
0.3,-28415.092023643694,-28415.12015152279,1
0.31,-28413.155268870025,-28413.411448996307,1
0.32,-27685.270592118693,-27684.70940911032,0.2894095592046721
0.33,-28309.09951700988,-28308.010357056457,0.13996718335721967
0.34,-27936.691904322022,-27937.30768789327,1
0.35000000000000003,-27041.428276538114,-27038.047039818142,0.009309463423484541
0.36,-27605.927864352972,-27598.460712038104,1.1132027174626796e-4
0.37,-27276.874651769416,-27276.90592523658,1
0.38,-27604.27288921841,-27603.395331929773,0.18523504854716663
0.39,-28351.603427178317,-28349.51687268733,0.041070370741567046
0.4,-27882.975450640984,-27883.536367039156,1
0.41000000000000003,-27606.726454442112,-27607.04307346241,1
0.42,-27903.813449340687,-27899.386404607656,0.0029243296090251734
0.43,-28111.965516089735,-28111.099355376522,0.18811470127370053
0.44,-28070.603872423082,-28069.475072919777,0.13296006241328306
0.45,-28258.69786380161,-28255.361229121805,0.009786949608991746
0.46,-27869.918353179815,-27868.884389638773,0.15042585783024898
0.47000000000000003,-27456.684762630342,-27453.345819499125,0.009761631387413042
0.48,-28596.837165611374,-28594.860091649996,0.04675598359639805
0.49,-27571.48190030305,-27565.1174602945,3.6005209656644606e-4
0.5,-27179.613178725805,-27180.045111130366,1
0.51,-28530.571675580577,-28528.099762591002,0.026184015999794735
0.52,-28263.716067466346,-28262.025290197547,0.06592984271309296
0.53,-27954.466229632566,-27949.900122538405,0.0025114758344446484
0.54,-27332.103003833097,-27328.973866127537,0.01236144810761591
0.55,-26394.902845054512,-26392.013914920157,0.01622928685199347
0.56,-27671.23630614531,-27670.07660528016,0.1277691592610677
0.5700000000000001,-28230.916198908755,-28227.297278200673,0.007138274891425432
0.58,-27661.796309893107,-27655.68478874018,4.720289724580843e-4
0.59,-28063.25271357173,-28061.68859802131,0.07694718986740019
0.6,-26239.569845389968,-26234.908095218438,0.0022623340065571432
0.61,-26906.236726187377,-26904.044757846506,0.03627911451043959
0.62,-27511.85330880016,-27507.995677391653,0.005475588774729551
0.63,-28148.438242362347,-28140.93615921422,1.0727408109599044e-4
0.64,-27343.743826330017,-27340.567417205682,0.011719497615718971
0.65,-28143.81269749909,-28139.46621394591,0.0031944019205675323
0.66,-27666.527027182867,-27664.46936567998,0.04249640938779236
0.67,-28126.730489030262,-28125.99119650106,0.22399603431911794
0.68,-28073.857107652184,-28066.872987153292,1.8592486839348073e-4
0.6900000000000001,-28353.5027476733,-28344.823096509932,3.093802431891739e-5
0.7000000000000001,-28594.827049062977,-28586.065461624148,2.8382692024679193e-5
0.71,-28267.420781602283,-28259.69435767773,8.458938480077637e-5
0.72,-27288.59708184172,-27284.404447274508,0.0037827419419027065
