c,null_like,alt_like,p
0,-28579.708944758266,-28571.68266210367,6.160810455288262e-5
0.01,-27556.229169121103,-27556.27921481459,1
0.02,-27700.182235798173,-27700.787510914462,1
0.03,-28190.793891881818,-28191.233682293936,1
0.04,-29319.861981213824,-29320.368532088363,1
0.05,-26649.542688483645,-26649.979677427767,1
0.06,-27704.66555461583,-27705.33315476411,1
0.07,-28564.63053285326,-28565.032738786485,1
0.08,-27261.443727193226,-27262.153569784845,1
0.09,-28177.02139060376,-28177.304308674342,1
0.1,-28462.098301150276,-28462.453575548243,1
0.11,-28160.27280258985,-28160.74576555078,1
0.12,-28539.996265727266,-28540.56272787656,1
0.13,-27697.641475878478,-27697.11317498909,0.3039915219899771
0.14,-28892.0532772386,-28892.44578556541,1
0.15,-28271.336756376226,-28271.920592218154,1
0.16,-27846.518478152753,-27847.09398987767,1
0.17,-27539.567759488004,-27539.71061987226,1
0.18,-28156.749711472112,-28157.320452710745,1
0.19,-28945.941347387125,-28945.323688490094,0.26637534091679044
0.2,-28225.622582125074,-28224.80462970039,0.2008882663424367
0.21,-27918.393762848933,-27917.7081895001,0.24161496287494297
0.22,-28502.510977020494,-28502.01848885143,0.32097330881401304
0.23,-28421.93528824906,-28414.607331377312,1.2902917200702496e-4
0.24,-27837.143139904074,-27837.51621218327,1
0.25,-28668.623883813667,-28667.51556741286,0.13653054518279434
0.26,-28208.163096836684,-28208.25998739588,1
0.27,-28671.197421958062,-28671.763523986883,1
0.28,-28863.16491308801,-28863.50256976259,1
0.29,-28019.508848436708,-28019.529127042115,1
0.3,-26645.430357325535,-26646.105284720612,1
0.31,-28708.76215161789,-28709.30057690948,1
0.32,-27711.989062790646,-27712.22335200277,1
0.33,-27585.595847979363,-27586.073143665177,1
0.34,-27954.373735242436,-27954.313902346483,0.7293972481523716
0.35000000000000003,-28238.572090988477,-28238.899201187895,1
0.36,-27371.22091099041,-27370.60697302896,0.26782051851047517
0.37,-28134.059415236265,-28130.248029643204,0.005763585491485512
0.38,-26686.718546867494,-26682.32748290047,0.003041961319326778
0.39,-29961.28993920727,-29961.58632586302,1
0.4,-27945.573824757063,-27945.072113898248,0.31648396646546006
0.41000000000000003,-27802.707265833695,-27798.696629754122,0.004623108494440279
0.42,-28360.262270863972,-28358.083672165034,0.03685288683033368
0.43,-28681.05026335217,-28676.353383826256,0.0021772532489660293
0.44,-27144.577557586566,-27145.05098252749,1
0.45,-28559.736559752433,-28560.028906815234,1
0.46,-27796.965091130343,-27791.779374297836,0.001279801262119526
0.47000000000000003,-27806.73564453222,-27805.283745423018,0.08837109888696132
0.48,-26697.188323975628,-26693.10377930854,0.004261029515414071
0.49,-27841.897663209416,-27839.249391009253,0.021367775119754646
0.5,-26543.711097318752,-26540.070813793805,0.006970452886844015
0.51,-27503.788624700446,-27503.378658472942,0.36519991513786815
0.52,-28666.484706895135,-28655.970290870267,4.524236161664149e-6
0.53,-27900.63758842492,-27898.267458504914,0.029464620694177622
0.54,-28350.459748715657,-28349.55766619156,0.17920977535789154
0.55,-28247.061167289303,-28244.37644368796,0.020492471065713235
0.56,-27330.115668743696,-27330.625348222035,1
0.5700000000000001,-28096.773480877255,-28089.92075199429,2.1383216917731553e-4
0.58,-27343.49028942245,-27337.141624987406,3.6617826808953407e-4
0.59,-28098.09910448152,-28092.93714478504,0.0013131712299917103
0.6,-28161.95788118131,-28154.71348272335,1.4099558749274997e-4
0.61,-27130.811018950484,-27127.952435755466,0.016799821836292448
0.62,-28842.7714187056,-28839.950809547245,0.01754301259005602
0.63,-28208.801593288368,-28204.593869621487,0.003720462437523218
0.64,-29222.771088928832,-29210.832982978936,1.0273343052328946e-6
0.65,-28090.91802184731,-28085.243339078897,7.547374851510188e-4
0.66,-27191.08020232112,-27175.34843822991,2.032217758860797e-8
0.67,-28156.045076015955,-28145.93946306059,6.934480126941556e-6
0.68,-26950.420318280252,-26947.634119370457,0.01824575835612536
0.6900000000000001,-26947.263954825466,-26935.068944357412,7.867517508351529e-7
0.7000000000000001,-27535.96251260758,-27535.123955259045,0.19530828295570124
0.71,-28020.279637106723,-28010.762852421904,1.2843890925649468e-5
0.72,-28963.20845117448,-28957.74034439342,9.430269574580225e-4
0.73,-28029.974785452352,-28023.013883930536,1.905749630196287e-4
0.74,-28002.680724497746,-27995.432035243644,1.403547264726033e-4
0.75,-27367.828006874304,-27360.501668335266,1.2925093324665234e-4
0.76,-28399.230131763805,-28388.858197960635,5.2499430071285755e-6
0.77,-27783.652881088812,-27776.6221187821,1.769263055848436e-4
0.78,-28276.50267929472,-28264.333832683904,8.084157152525843e-7
0.79,-28763.186192339796,-28754.9419341554,4.8945630965967686e-5
0.8,-28196.439776735424,-28185.347951728963,2.4777485777057956e-6
0.81,-28590.57920240558,-28587.60405204091,0.014714775600111496
0.8200000000000001,-28340.33497339529,-28335.744329671354,0.002445019748214976
0.8300000000000001,-28087.074794519678,-28077.037932677347,7.451342844003171e-6
0.84,-28438.98434418933,-28432.154565077963,2.1912304769814808e-4
0.85,-28587.77713326763,-28568.197803089995,3.9072625620389817e-10
0.86,-27831.18182192014,-27819.99914440472,2.254036268598593e-6
0.87,-28847.983133549504,-28840.577457835374,1.188181445561384e-4
0.88,-28615.679430480297,-28605.03804500587,3.9627722560836205e-6
0.89,-28724.094576059215,-28718.81617264991,0.0011576100096299322
0.9,-28304.24395358379,-28298.2667184643,5.451642579424324e-4
0.91,-28204.243493217058,-28191.932884017977,6.977916410603797e-7
0.92,-28671.971645443402,-28670.46344775614,0.0824264881014008
0.93,-27678.2711892394,-27674.397961950788,0.005381809427300688
0.9400000000000001,-28407.450345201505,-28393.424621839484,1.1813276518621856e-7
0.9500000000000001,-28708.54714704342,-28695.714935625867,4.062478437969022e-7
0.96,-28111.450598167856,-28103.2510660082,5.1310552272762226e-5
0.97,-27847.35829149708,-27839.746459062182,9.549916447082181e-5
0.98,-27833.11311830597,-27822.09942433197,2.6878756165252326e-6
0.99,-27566.142590516447,-27552.596868571305,1.94054931210653e-7
1,-27631.232323512057,-27618.908281372987,6.881312456565136e-7
