"SpeciesId","CU","CU_Name","BroodYear","Escape","TR2","TR3","TR4","TR5","TR6","TR7","Total","Total ER","Age2","Age3","Age4","Age5","Age6","Age7"
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1959,71016.0109223598,NA,118154.36864023,19006.8415811302,2974.9918373338,0,0,140136.202058695,0.229692597187048,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1960,284064.043689439,NA,115036.024051381,95233.4688608645,861.741089849809,0,0,211131.234002095,0.229692597187048,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1961,852192.131068317,NA,576386.116947023,27585.4851823351,1246.73397599114,0,0,605218.336105349,0.229692597187048,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1962,106524.01638354,NA,166956.962489473,39909.6225375668,1558.66065565477,0,0,208425.245682694,0.229692597187048,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1963,106524.01638354,NA,241546.933430066,49894.8128704724,623.366987995571,0,0,292065.113288534,0.208811451988225,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1964,497112.076456518,NA,301980.782493875,19954.8112687834,593.75342758932,0,0,322529.347190248,0.263102429505164,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1965,156235.224029192,NA,120773.466715033,19006.8415811302,986.453942975881,0,0,140766.762239139,0.200458993908696,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1966,213048.032767079,NA,115036.024051381,31577.7104602959,739.840457231914,0,0,147353.574968909,0.246397513346106,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1967,284064.043689439,NA,191119.30009479,23683.2828452221,1297.04884633445,0,NA,216099.631786346,0.196282764868932,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1968,106524.01638354,NA,143339.475071093,41520.2688519352,246.720378300485,NA,0,185106.464301329,0.246397513346106,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1969,106524.01638354,NA,251295.125804222,7897.8493888162,NA,0,0,259192.975193038,0.208811451988225,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1970,170438.426213663,NA,47800.5347899586,NA,775.301749690558,0,0,48575.8365396491,0.238045055266577,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1971,127828.819660248,NA,NA,24818.4462593687,969.127187113197,0,0,25787.5734464819,0.238045055266577,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1972,213048.032767079,NA,150209.879354447,31023.0578242109,415.577991997047,0,0,181648.515170654,0.275631116624458,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1973,44029.9267718631,NA,187762.349193058,13303.2075125222,1319.8774520519,0,0,202385.434157632,0.21298768102799,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1974,NA,NA,80515.6444766886,42251.0430626227,712.292405219287,0,0,123478.979944531,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1975,142032.02184472,NA,255718.025806726,22801.4328446274,543.905936576108,0,0,279063.364587929,0.192106535829167,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1976,177540.027305899,NA,138002.211778551,17411.1567044102,434.8567099125,0,0,155848.225192874,0.192106535829167,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1977,71016.0109223598,NA,105378.383507935,13920.3450653849,413.287681062572,0,0,119712.016254382,0.246397513346106,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1978,213048.032767079,NA,84250.7758540452,13229.8915953749,425.950895944611,0,0,97906.6183453647,0.288159803743751,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1979,113625.617475776,NA,80071.9110151185,13635.258045465,313.488942843054,0,0,94020.6580034266,0.29651226182328,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1980,85219.2131068317,NA,82525.3299328878,10035.2004673818,729.617802023716,0,0,93290.1482022933,0.309040948942574,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1981,71016.0109223598,NA,60736.5278128194,23356.0419754395,287.597387499863,0,0,84380.1671757587,0.279807345664222,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1982,71016.0109223598,NA,141358.899371221,9206.37714135047,213.710581669205,0,0,150778.98709424,0.242221284306341,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1983,63914.4098301238,NA,55720.2004203532,6841.16163588245,467.49871729531,0,0,63028.860773531,0.338274552220925,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1984,49711.2076456518,NA,41405.0925360511,14965.2593924215,505.61959521407,0,0,56875.9715236866,0.300688490863045,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1985,113625.617475776,NA,90574.9612345319,16185.559695322,66.2519508589613,0,0,106826.772880713,0.313217177982338,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1986,42609.6065534159,NA,97960.6436160665,2120.81358339219,118.871512114434,0,0,100200.328711573,0.346627010300454,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1987,35508.0054611799,NA,12835.9023431758,3805.23613723234,193.703335568814,0,0,16834.8418159769,0.267278658544928,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1988,78117.6120145958,NA,23030.6142099078,6200.702921145,138.2181224392,0,0,29369.535253492,0.263102429505164,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1989,85219.2131068317,NA,37528.8133658391,4424.54701694827,1201.59644368683,0,0,43154.9568264742,0.256720401348339,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1990,10652.401638354,NA,26778.8993182034,38464.7097404241,89.4141858839594,0,0,65333.0232445114,0.290932710417132,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1991,21304.8032767079,NA,232801.818015979,2862.26771456656,354.7837206374,0,0,236018.869451183,0.209615653245538,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1992,35508.0054611799,NA,17323.4409435632,11357.1015515605,120.866340408518,0,0,28801.4088355322,0.191597276195723,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1993,25565.7639320495,NA,68737.1335033562,3869.09325974389,523.481386552153,0,0,73129.7081496522,0.184296408092701,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1994,213048.032767079,NA,23417.0997524812,16757.3395327817,322.329483438991,0,0,40496.7687687019,0.218088710698874,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1995,17043.8426213663,NA,101421.254304768,10318.1979993384,651.979390083325,0,NA,112391.431694189,0.159380078036255,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1996,59653.4491747822,NA,62449.3274251947,20870.7325392433,337.469004944521,NA,NA,83657.5289693825,0.258501178159589,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1997,21304.8032767079,NA,126316.941197527,10802.8343374191,NA,NA,NA,137119.775534946,0.222660484856873,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1998,113625.617475776,NA,65382.515309444,NA,NA,NA,0,65382.515309444,0.0427759497457374,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",1999,71527.3262010008,NA,NA,NA,NA,0,0,0,0.0213879748728687,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2000,147841.131538169,NA,NA,NA,1136.15696226579,0,0,1136.15696226579,0,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2001,76441.6341568281,NA,NA,36369.904390717,909.235116283783,0,0,37279.1395070008,0.00107090816523586,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2002,NA,NA,220123.326559981,29105.8325092475,710.45304780783,0,0,249939.612117036,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2003,NA,NA,176158.633946491,22742.5525530683,395.705109600072,0,0,199296.89160916,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2004,NA,NA,137645.847749997,12667.0499596921,1189.26739697487,0,0,151502.165106664,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2005,95971.037160477,NA,76665.3974361446,38070.0404605312,700.082817966817,0,0,115435.520714643,0.627487849008408,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2006,163663.49877167,NA,230413.142097347,22410.5876218539,310.162169606467,0,NA,253133.891888807,0.20619428720151,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2007,131123.962567045,NA,135636.680385267,9928.70600529364,592.017856632534,NA,NA,146157.404247193,0.186073341926066,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2008,73032.8656325548,NA,60091.9862434153,18951.2836328378,NA,NA,0,79043.2698762532,0.186073341926066,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2009,224921.909793298,NA,114699.768001225,NA,NA,0,0,114699.768001225,0.165952396650623,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2010,115500.440164126,NA,NA,NA,996.187770387291,0,0,996.187770387291,0.272433306386419,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2011,62877.5760706573,NA,NA,31889.3032983161,1033.08361373497,0,NA,32922.386912051,0.105983457546019,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2012,115045.937694223,NA,193005.16845728,33070.388605661,501.783469528414,NA,NA,226577.34053247,0.143011347466103,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2013,NA,NA,200153.508029772,16062.7601798926,NA,NA,NA,216216.268209664,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2014,NA,NA,97217.4181858894,NA,NA,NA,NA,97217.4181858894,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2015,191743.229490371,NA,NA,NA,NA,NA,NA,NA,0.151176447665286,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2016,198844.830582607,NA,NA,NA,NA,NA,NA,NA,0.151176447665286,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2017,96581.7748544093,NA,NA,NA,NA,NA,NA,NA,0.151176447665286,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2018,64766.6019611921,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_25","HG-GRAHAM ISLAND LOWLANDS",2019,53347.2274048767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1954,6789.75088088026,NA,742.137744679487,358.996186438412,9.71936972846649,0,0,1110.85330084637,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1955,5884.45076342956,NA,2172.76993451047,311.130028246625,8.22408207793317,0,0,2492.12404483503,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1956,10184.6263213204,NA,1883.06727657575,263.263870054836,17.9434518063997,0,0,2164.27459843698,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1957,579.781863422105,NA,1593.36461864102,574.39389830146,20.9340271074663,0,0,2188.69254404994,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1958,1697.43772022007,NA,3476.43189521677,670.126214685037,27.1796141882623,0,0,4173.73772409006,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1959,1471.11269085739,NA,4055.83721108622,870.055812915417,64.4838313190174,0,0,4990.37685532066,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1960,1244.78766149471,NA,5265.88076158576,2064.21371140718,154.675209911605,0,0,7484.76968290455,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1961,2715.90035235211,NA,12493.3402080004,4951.36040435856,207.763535070958,0,0,17652.4641474299,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1962,3168.55041107746,NA,29967.3573924205,6650.78871790637,19.5196832627272,0,0,36637.6657935896,0.332507441539143,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1963,4300.17555789083,NA,40252.8893423984,624.851176008889,133.428679911108,0,0,41011.1691983184,0.302279492308312,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1964,9053.00117450702,NA,3781.81691077251,4271.23055397985,163.077685129574,0,0,8216.12514988193,0.380872160308473,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1965,24895.7532298943,NA,25850.9746945238,5220.3348774925,57.8691922984075,0,0,31129.1787643147,0.290188312615979,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1966,30307.5739472271,NA,31595.2845695145,1852.47026684041,94.4181558552964,0,0,33542.1729922102,0.356689800923808,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1967,3168.55041107746,NA,11211.7951455062,3022.45148800277,132.859661856242,0,0,14367.1062953652,0.284142722769813,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1968,19463.9525251901,NA,18292.9289216154,4253.01552477225,43.2902807549389,0,0,22589.2347271426,0.356689800923808,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1969,25801.053347345,NA,25740.7309946919,1385.77980366774,75.4477249763324,0,0,27201.958523336,0.302279492308312,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1970,8600.35111578166,NA,8387.22194553908,2415.18261562559,36.1874639659223,0,0,10838.5920251306,0.344598621231476,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1971,14032.1518204859,NA,14617.5262351538,1158.40913561661,41.4776041906411,0,0,15817.412974961,0.344598621231476,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1972,18106.002349014,NA,7011.09548460854,1327.75360172172,37.2359106728673,0,0,8376.08499700313,0.399008929846972,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1973,6789.75088088026,NA,8036.02716474504,1191.97131738972,18.8366580855759,0,0,9246.83514022034,0.308325082154478,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1974,11316.2514681338,NA,7214.22549614616,602.98662629042,11.1916789900707,0,0,7828.40380142665,0.338553031385309,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1975,5923.77187964207,NA,3649.48504192674,358.260617466731,5.38215064017691,0,0,4013.12781003364,0.278097132923647,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1976,6789.75088088026,NA,2168.31801494474,172.289842601763,16.7762158471159,0,0,2357.38407339362,0.278097132923647,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1977,5431.80070470421,NA,1042.75812437042,537.029113636589,18.4446196648982,0,0,1598.23185767191,0.356689800923808,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1978,2489.57532298943,NA,3250.28720678783,590.436951948679,23.4704116005316,0,0,3864.19457033704,0.41714569938547,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1979,1448.48018792112,NA,3573.53004260446,751.319275656926,42.4180936301063,0,0,4367.26741189149,0.429236879077803,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1980,674.448587500773,NA,4547.24589016104,1357.85992693018,29.2170804309105,0,0,5934.32289752213,0.447373648616302,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1981,2263.25029362675,NA,8218.24112891137,935.277833204452,22.0366793356982,0,0,9175.55564145152,0.405054519693138,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1982,2715.90035235211,NA,5660.62714081048,705.423587714403,26.0478819536178,0,0,6392.09861047851,0.350644211077642,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1983,2715.90035235211,NA,4269.4692043569,833.827549975561,24.1814367446315,0,0,5127.47819107709,0.489692777539465,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1984,5431.80070470421,NA,5046.61469841056,774.080141777692,37.32628062516,0,0,5858.02112081342,0.435282468923969,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1985,3621.20046980281,NA,4685.00257800013,1194.86418046572,39.5696327016777,0,0,5919.43639116753,0.453419238462468,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1986,2489.57532298943,NA,7231.73411087142,1266.67688174509,49.622377927876,0,0,8548.03337054438,0.501783957231798,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1987,3621.20046980281,NA,7666.36958653978,1588.47870568668,28.8005361852,0,0,9283.64882841166,0.386917750154639,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1988,3394.87544044013,NA,9614.02628692892,921.943694617843,22.7530014336998,0,0,10558.7229829805,0.380872160308473,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1989,5318.63819002287,NA,5579.92429070221,728.354016416191,34.543310305621,0,0,6342.82161742402,0.371617154852799,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1990,5191.89617357977,NA,4408.25214398355,1105.77757728901,23.1331728368127,0,0,5537.16289410937,0.421367837854203,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1991,7016.07591024294,NA,6692.55096558405,740.523811649171,22.951345503421,0,0,7456.02612273665,0.376472953207873,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1992,3960.68801384682,NA,4481.90798265331,734.703275446246,19.7482727966559,0,0,5236.35953089622,0.393530938842722,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1993,3394.87544044013,NA,4446.6800706526,632.168632812678,54.3021803894701,0,0,5133.15088385475,0.342003263351155,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1994,4680.60892785771,NA,3826.10470752625,1738.28544344252,7.09431452112061,0,0,5571.48446548988,0.402446227960566,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1995,3960.51524664883,NA,10520.7088314211,227.098499080861,32.7689741016226,0,0,10780.5763046036,0.244985875438268,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1996,2880.37472483551,NA,1374.47919954437,1048.97870157054,47.7679525941157,0,0,2471.22585370902,0.446548676868149,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1997,2520.32788423108,NA,6348.78439051415,1529.11606977581,54.6219592592897,0,0,7932.52241954925,0.437183895325714,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1998,10410.9513506831,NA,9254.74294238966,1748.52199288751,33.6250832203601,0,0,11036.8900184975,0.154503647418635,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",1999,1357.95017617605,NA,10582.6639933628,1076.38389982273,99.1171225814377,0,0,11758.1650157669,0.155864846546101,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2000,5993.07988590604,NA,6514.6501937206,3172.87169950602,20.7727189704428,0,0,9708.29461219706,0.193460185391128,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2001,8717.20710677242,NA,19203.3244228585,664.962525409844,135.419817252358,0,0,20003.7067655207,0.195216012971805,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2002,10705.1738888545,NA,4024.58476542768,4334.96952415315,18.3684859605401,0,0,8377.92277554137,0.135698948004698,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2003,6201.30580453731,NA,26236.7451380017,587.999810215293,19.4444710508097,0,0,26844.1894192678,0.186685772083074,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2004,16748.052172838,NA,3558.77961214173,622.443532481363,59.058007517313,0,0,4240.28115214041,0.254831978990001,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2005,3711.73048154788,NA,3767.24501372389,1890.52583247598,26.1899578293409,0,0,5683.96080402921,0.212008237972268,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2006,25122.078259257,NA,11442.1206809223,838.375588836292,33.1924245195188,0,0,12313.6886942781,0.181889568519602,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2007,3168.55041107746,NA,5074.14101337123,1062.53391596836,25.8925567215749,0,0,6162.56748606116,0.239278221249721,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2008,3268.95266503966,NA,6430.82526841769,828.855381493136,16.2026299219384,0,NA,7275.88327983276,0.258602550043419,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2009,10079.2707172056,NA,5016.52140328363,518.667860789125,26.1530238494425,NA,0,5561.3422879222,0.247357204696649,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2010,4767.22263651617,NA,3139.15851056766,837.193282726939,NA,0,NA,3976.3517932946,0.19727049718715,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2011,5611.70207498475,NA,5066.98528507986,NA,30.3776774640958,NA,0,5097.36296254396,0.254420051896783,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2012,4685.49881989018,NA,NA,972.430096962904,NA,0,0,972.430096962904,0.20196950737977,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2013,2833.09230970104,NA,5885.48557870705,NA,17.6951541891039,0,NA,5903.18073289616,0.228894497623205,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2014,5066.87663081147,NA,NA,566.445559382268,2.51129365958103,NA,NA,568.956853041849,0.145608321603129,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2015,NA,NA,3428.32578020687,80.3898698238217,NA,NA,NA,3508.71565003069,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2016,5175.84171964613,NA,486.547486549348,NA,NA,NA,NA,486.547486549348,0.248610694131655,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2018,2996.53994295302,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_26","Mussel-Kynoch",2019,435.860355338621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1954,230429.616453174,NA,466485.189637883,36716.0509457701,1987.61913718226,0,0,505188.859720835,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1955,311273.060295119,NA,222218.326050687,63626.3477541993,1264.87028617958,0,0,287109.544091066,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1956,327033.721575884,NA,385088.81337866,40490.1900906964,2859.58727038204,0,0,428438.590739738,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1957,381457.947844048,NA,245060.730434171,91539.214276606,1835.63127169316,0,0,338435.57598247,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1958,181714.121930508,NA,554027.201743111,58761.0128401188,2210.45665374331,0,0,614998.671236973,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1959,314897.861180015,NA,355642.112210285,70759.6747866084,3651.58109787947,0,0,430053.368094772,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1960,200392.992971863,NA,428262.192636014,116891.996278377,2365.97409843577,0,0,547520.163012827,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1961,453043.492314862,NA,707471.067083718,75737.9962531017,3499.33900797061,0,0,786708.40234479,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1962,290818.472492059,NA,458392.727765195,112018.523300501,1009.10563914093,0,0,571420.356704837,0.301325117158736,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1963,363932.428149686,NA,677975.111519312,32302.8215595294,2133.07865002458,0,0,712411.011728866,0.27393192468976,NA,0.85441,0.14117,0.00441,0,0
"CO","CO_27","Hecate Strait Mainland",1964,542227.313745545,NA,195507.924974694,68282.7013659794,498.616473198937,0,0,264289.242813872,0.345154225109097,NA,0.85441,0.14117,0.00441,0,0
